aluno,vol_w00,vol_w01,vol_w02,vol_w03,vol_w04,vol_w05,vol_w06,vol_w07,vol_w08,vol_w09,vol_w10,vol_w11,vol_w12,vol_w13,vol_w14,vol_w15,vol_w16,vol_w17,vol_w18,vol_w19,vol_w20,vol_w21,vol_w22,vol_w23,vol_w24,vol_w25,vol_w26,vol_w27,vol_w28,vol_w29
FFF_2013J_2423002,284,400,471,358,323,185,257,220,30,44,143,296,132,26,59,237,77,177,224,229,115,7,70,105,269,194,162,4,0,0
FFF_2013J_242491,64,407,131,97,139,210,194,129,36,1,19,230,51,208,2,3,232,147,295,20,126,7,162,0,30,57,114,2,0,1
FFF_2013J_243396,102,184,58,137,107,34,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2435795,247,58,143,38,96,46,88,158,28,0,0,26,5,134,8,252,199,55,20,190,77,2,159,35,73,153,9,0,1,0
FFF_2013J_2440301,106,64,27,3,96,25,12,0,20,0,123,42,58,66,15,97,266,0,3,40,109,0,0,0,241,851,61,0,0,0
FFF_2013J_244205,29,228,80,114,136,49,173,82,185,124,108,344,271,116,84,617,27,117,173,2,3,4,1,159,14,363,907,1,1,1
FFF_2013J_2445085,523,202,201,346,230,175,628,210,114,32,82,176,16,216,8,276,103,92,244,7,12,41,73,316,41,0,3,1,0,0
FFF_2013J_2449819,163,53,84,468,327,381,245,209,123,67,52,326,292,188,194,321,272,476,199,183,125,45,7,0,6,4,4,8,0,0
FFF_2013J_2452606,63,230,7,16,73,59,0,50,1,1,174,0,36,3,65,48,22,0,0,2,1,0,0,180,0,0,422,0,0,0
FFF_2013J_245283,86,86,220,226,94,7,37,248,9,6,2,36,5,198,120,34,212,12,93,473,4,0,401,8,146,1,0,0,0,0
FFF_2013J_2454653,342,497,263,214,435,378,171,135,239,222,150,127,176,537,58,161,273,72,60,84,129,20,187,62,28,55,190,2,1,0
FFF_2013J_2454878,235,205,282,39,193,142,27,29,45,0,265,147,72,0,2,79,61,17,559,142,49,92,1,216,48,380,84,7,0,1
FFF_2013J_2465105,90,388,476,177,197,41,62,56,25,59,119,94,64,91,92,205,159,5,172,161,73,12,0,0,0,0,18,2,1,1
FFF_2013J_2465589,381,92,24,73,50,311,36,13,32,16,160,9,94,8,309,436,83,546,30,8,1,0,2,3,0,0,20,2,2,1
FFF_2013J_2469321,117,164,205,226,214,214,78,134,154,171,175,172,104,220,57,118,189,104,222,30,44,242,86,145,143,242,33,5,0,3
FFF_2013J_2469688,283,269,337,0,135,298,196,180,14,166,112,144,78,61,118,78,117,46,218,51,122,7,3,9,155,372,68,14,8,2
FFF_2013J_2472033,28,34,54,8,22,90,11,13,0,0,228,133,4,2,107,1,12,4,1,31,0,0,1,1,1,0,421,12,7,8
FFF_2013J_2472132,39,19,0,0,36,91,29,114,6,29,78,0,2,22,60,0,0,0,1,5,136,1,1,0,1,32,883,0,0,0
FFF_2013J_2487982,1331,1278,984,652,582,790,383,233,172,204,385,843,477,241,375,571,772,373,285,543,241,208,650,201,406,96,50,48,37,18
FFF_2013J_248882,407,283,734,261,304,197,233,347,433,69,272,319,98,188,300,101,220,204,129,35,181,30,76,260,414,95,136,1,0,0
FFF_2013J_249750,4,52,94,6,35,80,2,2,9,1,54,181,0,29,197,25,5,35,144,482,171,0,0,0,4,139,63,1,0,0
FFF_2013J_2500149,92,163,123,112,151,319,93,90,44,30,104,323,15,41,41,297,322,157,135,179,127,15,3,240,146,23,9,9,4,4
FFF_2013J_2503063,466,385,514,350,86,187,307,2,0,35,25,8,0,70,115,15,24,68,6,217,16,0,18,1,13,185,165,2,0,2
FFF_2013J_251405,18,134,222,231,123,166,1,14,100,0,18,55,37,32,207,219,183,34,23,150,0,6,0,341,70,125,19,0,1,0
FFF_2013J_251965,0,8,44,0,7,42,0,0,0,10,14,16,24,0,25,0,0,0,0,11,10,0,0,0,0,0,16,0,0,0
FFF_2013J_2523035,81,59,83,37,61,44,83,0,147,13,14,0,114,46,0,0,9,53,3,8,1,1,4,24,402,0,0,0,0,0
FFF_2013J_2534165,542,185,288,241,204,260,190,237,100,27,272,161,79,117,139,277,167,181,227,191,126,181,77,147,203,87,45,0,0,0
FFF_2013J_253767,33,1,207,0,0,133,11,0,0,1,68,345,0,56,503,7,194,530,2,1,2,1,0,1,0,0,3,0,0,0
FFF_2013J_2542431,0,11,19,108,0,77,0,5,0,0,25,94,9,0,83,148,247,0,0,277,11,0,0,0,0,0,228,0,0,0
FFF_2013J_2543208,149,260,231,48,271,94,0,14,2,66,321,37,21,332,203,46,102,532,156,85,147,4,0,23,55,147,164,0,2,9
FFF_2013J_254446,254,138,241,176,81,106,109,71,2,32,225,16,177,537,183,128,61,218,138,52,229,1,55,8,19,61,62,0,0,0
FFF_2013J_2545923,134,352,244,243,197,367,331,143,135,8,100,363,210,190,69,196,120,64,72,35,122,0,37,0,314,125,328,20,3,2
FFF_2013J_2548055,291,452,340,174,130,121,144,159,415,196,101,156,60,100,460,54,223,180,137,460,8,10,205,37,21,90,281,28,0,0
FFF_2013J_255310,139,113,154,256,142,132,93,131,101,261,202,259,98,156,115,87,47,18,76,43,2,9,15,2,136,460,10,4,4,2
FFF_2013J_2555225,190,77,294,99,149,156,103,105,174,110,171,287,221,17,150,114,96,28,47,57,155,279,215,15,67,26,36,13,5,2
FFF_2013J_2558713,46,8,59,0,0,22,64,156,21,20,0,42,122,48,55,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2567571,477,283,595,410,328,250,492,179,173,354,261,470,326,175,228,444,431,687,187,131,402,254,255,1355,428,127,63,0,3,0
FFF_2013J_256905,38,55,62,15,19,82,8,6,0,0,0,50,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2572441,209,365,293,212,233,279,146,88,188,115,40,39,111,65,123,391,168,39,54,31,2,7,37,35,521,106,123,8,3,0
FFF_2013J_257887,49,108,197,13,163,113,0,0,0,12,145,41,67,27,72,4,1,54,27,246,169,212,104,234,189,244,389,1,7,0
FFF_2013J_2579401,1,166,90,8,39,6,2,42,0,74,15,0,96,36,41,0,0,3,2,334,207,1,53,18,75,19,73,0,0,6
FFF_2013J_2580196,82,182,17,5,0,18,8,1,0,7,69,113,0,0,23,39,0,0,0,18,17,0,0,0,0,0,0,0,0,0
FFF_2013J_2580545,65,29,26,439,69,216,28,27,7,23,179,342,206,26,56,210,249,277,68,124,167,7,133,6,298,83,12,0,0,1
FFF_2013J_2595641,140,262,140,60,16,107,0,1,0,0,87,13,1,2,110,2,17,58,3,44,1,0,181,2,1,2,376,4,1,0
FFF_2013J_2596621,184,502,462,259,136,298,168,221,150,0,207,222,230,162,0,347,318,216,254,200,257,76,65,511,4,67,32,25,9,0
FFF_2013J_2602264,11,59,43,20,78,92,103,76,87,0,64,70,24,0,145,347,10,77,135,88,10,24,13,8,0,273,459,0,0,0
FFF_2013J_2611986,25,410,99,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_261205,35,12,0,84,9,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2613746,128,72,47,88,102,83,11,0,81,5,21,28,2,2,278,36,41,14,62,44,113,133,416,0,0,25,656,3,0,0
FFF_2013J_2614277,123,392,1408,273,168,337,37,80,41,30,71,151,10,61,41,118,102,60,16,13,5,410,99,14,0,2,4,3,0,0
FFF_2013J_2621734,33,46,10,2,174,58,0,5,49,32,53,49,28,0,95,6,23,0,0,89,0,127,578,29,38,0,199,0,0,0
FFF_2013J_2623496,110,188,69,74,245,197,195,4,208,17,109,176,252,192,40,58,10,21,191,317,118,3,0,105,39,4,83,0,4,10
FFF_2013J_262403,130,57,178,229,97,100,136,272,0,32,108,253,308,176,146,92,246,212,201,86,235,224,11,309,248,154,10,8,9,3
FFF_2013J_26247,109,35,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2625545,17,55,17,22,19,46,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2633052,43,0,75,0,25,17,0,47,6,103,5,0,0,67,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2634868,220,372,223,196,133,188,98,170,128,47,150,97,0,5,82,185,105,29,336,250,86,209,183,8,12,0,1,5,20,8
FFF_2013J_2639319,431,409,518,384,446,359,178,35,175,48,300,114,171,359,221,246,498,219,116,248,55,0,151,84,588,145,177,13,11,0
FFF_2013J_264164,20,64,28,0,54,47,12,0,4,0,28,6,11,1,113,9,38,36,28,63,0,2,0,4,240,0,335,0,1,0
FFF_2013J_2650555,12,300,119,195,12,227,85,51,64,7,57,77,50,7,87,183,13,148,43,84,55,0,0,0,0,6,321,16,0,12
FFF_2013J_265268,286,337,297,323,138,98,13,132,76,167,128,79,67,88,217,171,59,184,401,193,28,10,96,1,10,273,13,7,3,1
FFF_2013J_2655370,9,92,130,77,8,6,0,12,0,302,150,0,0,4,30,1,8,6,111,35,0,0,0,449,0,123,98,0,0,1
FFF_2013J_265978,0,45,1,6,14,97,0,0,6,0,11,92,0,16,48,103,0,17,54,55,0,0,0,51,103,474,15,0,0,0
FFF_2013J_2663131,81,40,137,70,134,6,10,1,0,7,10,111,3,375,162,89,17,175,72,33,9,7,100,137,19,102,27,0,0,0
FFF_2013J_2680380,0,161,18,73,9,23,36,5,0,0,26,79,2,0,17,132,1,0,1,0,2,0,0,2,11,883,144,1,0,7
FFF_2013J_268153,75,113,150,140,312,296,58,102,44,41,249,65,19,17,127,259,198,241,170,34,25,15,6,15,175,282,98,17,8,10
FFF_2013J_2686536,621,326,10,65,355,1,199,172,117,0,107,235,291,198,11,140,195,101,80,8,198,486,176,1,1,13,2,9,0,9
FFF_2013J_2686609,126,235,471,193,71,49,5,108,21,13,51,18,30,74,57,468,47,287,73,83,8,30,27,143,66,93,97,1,0,0
FFF_2013J_2687176,51,37,179,123,158,299,0,95,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_2687989,180,5,85,209,147,177,437,0,337,158,186,111,281,53,58,120,61,472,200,61,228,64,0,98,24,0,0,0,0,0
FFF_2013J_269508,32,262,23,15,32,0,1,0,14,297,150,16,55,14,53,137,15,491,145,41,4,68,129,268,22,124,4,12,0,0
FFF_2013J_2697921,72,120,48,18,106,126,10,39,223,4,165,52,39,23,211,109,67,1,1,136,2,0,0,0,442,231,0,1,0,0
FFF_2013J_2698125,22,0,58,26,123,64,0,0,0,5,35,0,0,7,10,8,0,0,27,43,0,0,0,139,461,169,31,1,0,0
FFF_2013J_271274,0,0,0,0,0,2,18,0,0,1,0,46,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_273442,136,85,295,82,240,48,111,56,168,128,179,37,277,88,159,64,156,94,159,160,37,9,63,81,186,93,7,1,2,16
FFF_2013J_273782,134,59,307,296,127,420,116,149,31,44,93,95,190,1,36,119,254,287,14,187,85,8,2,119,0,158,7,2,1,1
FFF_2013J_274443,175,213,214,194,113,87,49,40,105,8,119,58,20,185,17,99,53,3,7,8,0,4,0,0,0,0,0,0,0,0
FFF_2013J_276388,351,0,120,118,78,142,31,19,4,85,223,6,34,9,159,8,389,46,41,0,22,9,94,222,0,69,44,6,0,4
FFF_2013J_276808,85,63,28,95,221,183,1,2,18,246,104,122,5,58,213,87,13,16,23,115,0,29,631,263,81,0,193,0,0,32
FFF_2013J_278955,22,17,54,1,8,72,2,96,21,0,21,5,8,33,68,10,1,30,12,26,1,0,8,1,18,8,1028,2,0,0
FFF_2013J_279085,275,144,261,66,176,265,51,0,7,269,150,148,320,173,212,132,201,160,311,23,10,55,215,20,590,279,204,0,3,1
FFF_2013J_279750,258,259,298,305,277,131,88,140,44,157,230,164,313,288,215,203,252,221,328,767,60,35,74,699,98,377,83,61,16,10
FFF_2013J_281638,270,137,196,160,45,123,90,150,13,0,169,7,223,23,52,78,29,132,14,542,151,3,15,0,21,48,122,3,5,0
FFF_2013J_282975,75,165,217,285,125,155,78,54,86,41,121,326,223,55,213,32,156,106,196,27,6,93,156,276,163,272,145,1,0,0
FFF_2013J_283953,178,189,96,132,41,149,108,126,29,113,82,86,69,71,158,157,101,131,159,536,213,457,620,25,44,206,1,0,0,1
FFF_2013J_284036,515,723,452,55,264,134,41,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_284395,28,123,170,271,295,104,208,112,311,64,85,152,65,127,26,330,318,295,248,181,204,42,137,216,87,243,144,0,8,0
FFF_2013J_284636,88,104,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_289221,151,284,492,277,314,180,143,205,73,192,201,296,215,466,167,330,306,381,158,272,202,147,267,187,116,353,34,8,3,1
FFF_2013J_289304,82,161,44,56,165,120,139,54,11,0,64,365,61,127,51,138,205,131,88,69,25,73,13,5,20,959,611,2,2,0
FFF_2013J_290521,14,36,95,17,20,39,0,0,79,0,75,84,1,8,275,0,24,54,108,131,1,0,1,0,1,486,78,1,0,0
FFF_2013J_291237,158,184,190,144,104,37,61,29,32,29,49,155,19,76,101,147,352,70,91,34,13,229,1,168,1488,201,36,5,4,3
FFF_2013J_291516,130,293,75,67,21,15,5,0,7,20,38,18,1,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
FFF_2013J_291745,874,969,651,411,652,571,282,432,416,48,425,284,572,109,293,281,583,635,349,291,243,215,366,371,258,45,148,4,0,5
FFF_2013J_29335,258,391,656,189,213,462,375,157,168,190,463,381,204,218,233,417,441,328,287,486,364,463,264,111,396,306,180,43,31,19
FFF_2013J_295255,39,173,214,287,82,234,12,13,24,0,267,74,3,383,292,100,8,35,12,684,22,0,45,193,1276,2089,978,0,1,20
FFF_2013J_29769,98,107,59,99,27,64,27,386,110,0,53,120,42,2,112,15,35,61,12,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_299281,135,167,189,140,158,211,184,94,83,19,77,191,201,181,128,238,322,90,246,199,481,239,392,221,395,86,202,8,0,0
FFF_2013J_299886,361,147,63,169,199,91,125,104,114,242,418,218,111,28,1,77,298,167,238,93,117,118,23,349,101,1,1,10,3,1
FFF_2013J_302566,88,417,44,205,102,81,45,1,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_304240,65,109,11,0,10,112,0,0,0,0,17,0,7,50,47,6,0,181,2,59,1,0,9,0,287,7,129,1,3,3
FFF_2013J_304589,198,375,364,288,202,147,74,110,2,0,109,243,140,116,71,348,111,273,180,8,1,11,182,275,83,115,196,21,8,0
FFF_2013J_305858,38,116,34,11,0,50,5,13,83,33,108,28,234,247,77,65,84,172,89,165,31,82,6,10,16,12,30,10,5,3
FFF_2013J_307245,109,157,27,14,16,17,0,0,0,227,81,0,43,21,40,93,1,7,93,0,0,16,0,340,114,0,0,0,0,0
FFF_2013J_307676,0,10,13,0,1,134,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,11,0,0,0
FFF_2013J_309893,96,177,43,249,37,129,24,152,24,39,117,169,27,38,115,114,168,204,71,25,52,57,89,54,138,120,28,7,3,2
FFF_2013J_310646,89,18,98,15,154,52,15,0,0,5,25,68,152,132,82,149,7,218,31,0,1,0,0,340,180,531,10,0,0,0
FFF_2013J_312760,27,10,80,17,0,21,1,27,17,0,174,24,6,21,177,9,19,49,45,62,5,277,201,61,37,152,215,8,0,6
FFF_2013J_313206,5,10,70,9,0,23,0,0,0,0,14,54,0,0,6,0,0,0,0,0,0,0,0,0,0,101,575,0,0,1
FFF_2013J_313700,344,114,142,224,341,406,295,363,193,174,290,434,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_314776,529,540,367,135,268,135,117,96,17,88,247,10,37,346,222,66,63,34,60,40,3,34,0,0,40,391,356,4,0,1
FFF_2013J_315808,278,143,104,258,231,228,84,89,185,229,164,201,203,114,168,217,185,226,181,142,136,401,146,20,65,54,52,1,1,0
FFF_2013J_316098,71,61,43,43,102,214,180,26,20,23,68,52,60,0,44,110,15,18,47,152,0,1,9,31,129,309,141,0,7,57
FFF_2013J_316541,262,442,262,14,168,108,19,97,0,22,267,99,217,105,494,359,166,200,244,226,222,447,1,196,232,95,301,4,0,9
FFF_2013J_318627,110,218,529,141,150,259,143,211,223,104,195,224,171,132,212,73,226,123,100,61,111,17,1,215,499,672,211,0,7,4
FFF_2013J_319578,290,56,187,252,78,243,141,245,226,133,81,180,308,111,88,186,227,83,93,75,15,11,352,190,22,0,7,5,2,1
FFF_2013J_320437,330,107,144,82,52,88,37,0,84,31,13,0,12,14,27,0,0,32,12,0,56,0,388,0,5,13,76,3,12,0
FFF_2013J_32221,45,145,167,65,161,47,0,109,39,0,144,7,17,97,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_323480,0,78,371,186,197,90,61,96,11,55,210,8,10,36,84,6,70,47,60,8,7,381,13,43,97,0,0,0,0,0
FFF_2013J_323984,174,183,188,224,227,116,39,17,5,34,57,111,8,22,292,88,12,417,80,319,155,38,21,14,18,277,241,8,0,3
FFF_2013J_324672,163,99,260,65,95,102,57,5,8,68,99,11,83,80,112,69,153,66,62,90,60,75,13,13,68,48,615,0,1,0
FFF_2013J_325368,0,18,144,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_330192,82,14,0,174,519,233,7,0,0,0,1,179,6,21,7,63,56,4,42,51,96,0,0,0,915,0,253,0,0,0
FFF_2013J_330347,563,281,340,456,125,1,45,198,86,24,70,222,353,114,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_331039,25,5,25,10,36,26,19,8,0,0,36,0,26,48,50,86,389,192,7,0,11,33,0,0,8,139,0,0,0,0
FFF_2013J_331417,30,88,92,29,105,178,174,29,5,90,348,87,153,79,55,93,113,44,58,288,34,28,40,10,57,330,185,30,13,13
FFF_2013J_333710,7,41,66,252,78,6,3,8,30,10,97,12,43,8,5,3,4,1,1,1,0,0,0,0,0,0,0,0,0,1
FFF_2013J_334476,43,51,189,35,25,152,65,10,86,238,313,22,10,0,23,120,6,0,38,41,0,120,140,0,112,11,104,0,0,0
FFF_2013J_335476,207,127,419,273,108,201,30,0,54,161,89,213,0,228,102,0,170,364,25,70,1,0,0,0,0,110,54,1,0,1
FFF_2013J_335562,398,310,198,284,348,392,128,154,87,231,113,204,136,168,132,384,316,265,91,17,8,48,116,3,76,88,3,17,8,0
FFF_2013J_335582,117,703,487,67,80,200,24,38,0,0,84,85,116,39,289,71,376,145,10,88,1,38,123,0,262,423,122,38,26,32
FFF_2013J_335644,379,730,606,250,603,583,104,432,250,0,195,730,56,7,125,215,0,0,50,225,288,1,1,2,1,96,0,0,0,0
FFF_2013J_338536,0,62,208,328,113,73,39,28,24,11,11,37,0,0,43,123,0,21,0,24,0,2,6,0,0,623,166,0,1,1
FFF_2013J_338806,0,12,7,0,41,17,0,0,4,4,0,33,0,16,95,0,5,0,15,84,0,0,0,4,0,0,0,0,0,0
FFF_2013J_338975,12,30,10,55,35,133,11,48,81,5,172,109,0,4,85,20,15,152,135,1,2,4,26,0,17,15,7,0,2,1
FFF_2013J_340647,20,139,102,79,274,61,1,0,0,6,168,334,342,83,84,150,137,151,131,207,187,149,0,0,88,446,332,2,0,3
FFF_2013J_341096,81,364,301,93,365,172,21,3,16,9,142,168,43,88,129,231,31,8,1120,52,57,183,98,20,14,13,204,19,12,8
FFF_2013J_341361,111,152,191,112,287,126,103,324,115,301,92,265,41,122,158,72,320,159,102,330,30,2,388,59,195,334,217,50,9,2
FFF_2013J_341470,110,486,175,165,97,123,66,19,188,92,116,44,68,39,165,109,408,172,299,217,29,741,28,0,103,89,78,2,2,0
FFF_2013J_342155,109,211,136,33,132,91,15,31,16,54,119,57,49,18,152,632,50,57,107,128,7,13,75,193,6,299,43,0,0,0
FFF_2013J_342953,63,158,35,0,16,32,8,3,0,7,98,0,2,22,85,2,6,1,36,90,0,0,290,166,220,42,403,12,17,8
FFF_2013J_343419,222,385,159,47,105,9,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_343658,0,56,32,0,0,14,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_343828,30,201,247,72,291,147,191,0,0,0,0,272,243,113,104,192,2,62,65,312,4,0,330,513,322,179,352,0,0,0
FFF_2013J_344787,59,178,437,27,245,118,15,49,118,157,479,151,16,212,467,78,105,2,158,365,319,20,1,768,14,186,273,8,0,7
FFF_2013J_347484,67,45,69,80,208,83,90,114,0,16,92,13,41,30,28,45,16,38,10,30,0,0,0,633,122,87,9,0,0,0
FFF_2013J_347809,232,308,261,227,134,463,82,16,91,64,65,245,57,197,44,158,70,1,5,135,323,73,143,292,72,0,42,0,0,0
FFF_2013J_348717,30,21,0,1,1,37,22,0,1,10,49,34,2,6,28,33,201,17,66,46,13,232,10,369,6,38,152,1,0,0
FFF_2013J_348783,306,5,194,0,118,315,259,0,0,1,78,0,19,1,326,92,0,15,23,140,63,378,422,127,89,114,1,15,1,0
FFF_2013J_349219,272,40,3,7,8,77,19,26,7,2,7,8,1,9,46,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_349676,206,212,418,379,561,314,130,220,247,101,876,476,497,350,341,553,659,534,412,568,1054,201,220,303,239,189,318,151,73,131
FFF_2013J_351170,0,112,4,0,18,9,1,0,0,0,98,0,0,0,128,0,0,0,0,422,474,0,7,0,7,1,97,2,0,0
FFF_2013J_351505,25,233,22,10,31,125,24,0,40,0,100,4,43,0,6,0,152,169,14,12,15,49,0,0,0,0,4,0,0,5
FFF_2013J_353790,30,63,25,13,11,61,3,1,7,11,59,0,26,8,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
FFF_2013J_354550,28,8,18,3,6,32,0,0,0,6,16,5,335,13,16,0,12,0,11,38,5,0,0,0,0,23,111,0,0,0
FFF_2013J_355335,62,292,76,116,72,67,27,4,7,7,79,4,6,23,63,31,148,35,21,191,7,169,1,0,397,35,92,7,10,10
FFF_2013J_356397,28,170,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_360747,66,178,203,47,97,226,48,17,1,72,33,0,63,0,201,4,74,13,54,4,8,47,591,0,0,518,75,0,0,0
FFF_2013J_360986,555,234,149,133,139,53,118,325,40,16,108,284,108,27,122,197,232,323,237,20,55,70,26,18,116,0,281,10,1,0
FFF_2013J_364790,286,255,523,71,118,302,85,100,4,31,396,244,224,5,155,86,116,150,285,83,10,0,5,0,11,665,276,13,8,0
FFF_2013J_364974,599,579,687,480,190,169,244,236,198,58,250,353,256,302,396,262,330,341,181,356,251,332,311,591,366,238,235,143,166,72
FFF_2013J_367605,6,31,13,21,80,39,13,0,18,34,76,301,102,19,141,65,38,233,14,64,18,0,213,5,33,124,52,1,0,3
FFF_2013J_368315,1301,1638,745,921,1512,2774,715,72,136,11,438,1191,344,165,745,588,759,185,389,2852,666,565,1,63,91,284,107,10,0,2
FFF_2013J_368935,47,53,165,36,31,47,104,1,26,0,20,61,36,176,32,112,37,63,167,40,364,193,27,22,61,0,0,0,0,0
FFF_2013J_369208,104,78,174,146,10,125,26,0,0,38,41,25,15,0,51,48,0,0,18,0,0,0,16,0,0,156,158,0,0,0
FFF_2013J_371247,0,27,76,16,22,68,10,1,2,1,72,12,3,2,163,3,23,1,2,13,2,0,1,0,0,2,674,0,0,0
FFF_2013J_371869,421,625,517,323,345,698,293,213,251,152,603,251,251,399,280,260,501,484,139,166,119,145,108,143,125,123,176,83,99,50
FFF_2013J_372262,333,396,426,343,316,442,418,382,122,225,257,302,198,262,372,223,413,213,195,189,129,108,83,494,198,299,270,94,72,11
FFF_2013J_377705,550,64,382,201,184,149,187,246,94,0,172,235,27,103,400,103,115,34,0,25,0,0,0,0,0,0,0,0,0,0
FFF_2013J_379070,50,89,19,0,96,22,3,0,0,0,198,10,0,0,333,15,2,0,204,77,1,0,0,542,0,226,108,0,0,0
FFF_2013J_379843,171,292,344,199,289,296,168,150,180,62,137,252,215,127,70,282,294,273,196,283,92,108,1,272,41,170,97,0,0,0
FFF_2013J_380435,197,215,217,309,187,237,161,54,41,156,114,37,61,118,140,179,92,69,201,84,438,384,54,134,59,43,152,17,0,9
FFF_2013J_381058,79,70,52,4,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_381959,295,142,315,178,183,288,91,345,43,88,299,173,71,30,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
FFF_2013J_382156,128,105,41,8,3,114,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_382738,46,52,26,19,0,11,73,0,11,0,89,0,0,0,69,1,0,23,68,65,0,0,0,0,9,219,485,0,0,0
FFF_2013J_383517,95,143,78,139,212,360,56,12,15,51,61,30,78,108,495,186,84,78,170,79,87,15,132,193,45,134,164,5,0,0
FFF_2013J_384227,170,39,31,74,133,72,0,0,104,51,152,177,13,6,163,105,16,0,0,11,36,3,0,128,80,172,78,0,0,0
FFF_2013J_385033,102,110,161,86,114,55,39,58,9,52,57,39,83,98,81,48,44,108,103,69,28,136,32,23,430,469,84,0,0,0
FFF_2013J_385195,368,75,199,157,243,208,43,28,13,66,74,0,0,24,91,1,75,233,15,20,0,0,0,37,286,585,222,0,0,0
FFF_2013J_385209,55,103,53,50,142,67,2,30,225,53,41,12,0,0,38,1,0,2,49,0,97,0,0,0,11,99,844,0,0,0
FFF_2013J_385547,42,9,32,2,135,11,9,6,1,0,356,36,817,87,60,451,160,0,117,277,106,317,7,9,47,161,0,1,22,0
FFF_2013J_387507,259,126,139,200,115,144,142,103,130,128,155,255,24,4,72,143,103,272,69,86,135,6,180,138,3,9,4,0,0,5
FFF_2013J_388754,134,265,478,49,194,238,44,242,27,0,158,88,110,222,211,14,115,273,233,69,6,18,0,297,185,2,184,2,3,0
FFF_2013J_389208,79,648,252,85,18,560,76,45,37,10,1081,27,13,9,11,1,18,22,32,477,24,8,6,618,0,326,130,28,0,20
FFF_2013J_391187,15,82,53,19,15,28,15,18,11,0,23,10,0,3,46,7,5,4,1,33,0,1,0,0,300,2,55,1,0,4
FFF_2013J_392210,16,44,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF_2013J_392427,89,49,72,23,29,37,0,11,0,0,6,6,4,5,5,17,50,1,17,5,178,0,0,0,0,0,904,0,0,0
FFF_2013J_393526,277,202,425,69,305,186,250,84,123,84,163,28,64,237,195,167,631,201,92,103,34,188,64,51,37,520,307,3,0,0
FFF_2013J_393827,7,2,2,58,1,41,2,2,0,1,62,0,1,2,12,89,2,0,7,11,1,1,1,1,1,2,900,0,0,1
FFF_2013J_394218,74,39,93,24,244,126,348,134,32,354,332,309,179,67,120,30,0,0,78,138,56,0,560,5,3,225,91,0,0,0
FFF_2013J_394239,0,40,110,13,44,88,0,2,0,7,123,151,0,48,168,0,1,0,5,76,9,0,0,5,34,907,341,0,0,0
FFF_2013J_395373,1,0,12,0,706,76,27,14,0,2,204,1,3,158,235,214,53,28,142,54,6,0,51,6,1,0,191,1,2,2
