aluno,cluster,final_result,faixa_volume,semanas_mortas,centro_massa
FFF_2013J_268153,0,Pass,alto,0,0.4277770368014445
FFF_2013J_2686536,0,Pass,alto,2,0.3565251539483469
FFF_2013J_2686609,0,Pass,alto,2,0.3847198641765704
FFF_2013J_2687176,1,Fail,medio,21,0.1335305150771894
FFF_2013J_2687989,0,Pass,alto,7,0.3792184398206012
FFF_2013J_269508,0,Pass,alto,4,0.4997297143507454
FFF_2013J_2697921,0,Fail,alto,6,0.4789510854546013
FFF_2013J_2698125,0,Pass,medio,13,0.6277601638562329
FFF_2013J_271274,0,Fail,baixo,24,0.355132778438367
FFF_2013J_273442,0,Pass,alto,0,0.3989366833524487
FFF_2013J_273782,0,Pass,alto,1,0.358540209249056
FFF_2013J_274443,1,Fail,alto,9,0.2152105765299168
FFF_2013J_276388,0,Pass,alto,4,0.393056150878697
FFF_2013J_276808,0,Pass,alto,4,0.5133301132146603
FFF_2013J_278955,0,Pass,medio,4,0.7044084442203564
FFF_2013J_279085,0,Pass,alto,2,0.4741032364563323
FFF_2013J_279750,0,Pass,alto,0,0.4740831413467037
FFF_2013J_281638,0,Pass,alto,3,0.3900059895610508
FFF_2013J_282975,0,Pass,alto,2,0.4568607068607068
FFF_2013J_283953,0,Distinction,alto,2,0.5140252454417953
FFF_2013J_284036,1,Fail,alto,21,0.0624062968515742
FFF_2013J_284395,0,Pass,alto,2,0.4610211220032127
FFF_2013J_284636,1,Fail,baixo,27,0.0307881773399014
FFF_2013J_289221,0,Pass,alto,0,0.4272672105000296
FFF_2013J_289304,0,Pass,alto,2,0.5753350869475442
FFF_2013J_290521,0,Pass,medio,8,0.5682877234601373
FFF_2013J_291237,0,Distinction,alto,0,0.5715537718076829
FFF_2013J_291516,1,Fail,medio,16,0.09
FFF_2013J_291745,0,Distinction,alto,1,0.3540918495588523
FFF_2013J_29335,0,Distinction,alto,0,0.4452733950485076
FFF_2013J_295255,0,Pass,alto,3,0.666351943076081
FFF_2013J_29769,1,Fail,medio,12,0.2577157887116624
FFF_2013J_299281,0,Pass,alto,2,0.5134970888631863
FFF_2013J_299886,0,Pass,alto,0,0.3969581157264898
FFF_2013J_302566,1,Fail,medio,20,0.0952038212392855
FFF_2013J_304240,0,Pass,medio,9,0.5391793350636511
FFF_2013J_304589,0,Distinction,alto,2,0.3978617607216151
FFF_2013J_305858,0,Pass,alto,1,0.4582660204631125
FFF_2013J_307245,0,Fail,medio,12,0.4553867134229495
FFF_2013J_307676,0,Fail,baixo,21,0.6659518980005794
FFF_2013J_309893,0,Pass,alto,0,0.4221452357933183
FFF_2013J_310646,0,Pass,alto,8,0.5707681572367275
FFF_2013J_312760,0,Pass,alto,3,0.6145742918014677
FFF_2013J_313206,0,Fail,medio,19,0.7394724296837757
FFF_2013J_313700,1,Fail,alto,16,0.2091408121796621
FFF_2013J_314776,0,Pass,alto,3,0.3384605389250735
FFF_2013J_315808,0,Distinction,alto,1,0.4065154506634831
FFF_2013J_316098,0,Pass,alto,3,0.4947504113167223
FFF_2013J_316541,0,Distinction,alto,2,0.4735140008623956
FFF_2013J_318627,0,Distinction,alto,1,0.4626834841658168
FFF_2013J_319578,0,Pass,alto,1,0.3720288775365403
FFF_2013J_320437,0,Pass,medio,8,0.3527130130855462
FFF_2013J_32221,1,Fail,medio,17,0.1951250719723626
FFF_2013J_323480,0,Pass,alto,6,0.3591476172026346
FFF_2013J_323984,0,Pass,alto,1,0.4517872409721939
FFF_2013J_324672,0,Fail,alto,2,0.484757053291536
FFF_2013J_325368,1,Fail,baixo,26,0.0772635072837912
FFF_2013J_330192,0,Pass,alto,11,0.5107576582623121
FFF_2013J_330347,1,Fail,alto,14,0.1758337657436672
FFF_2013J_331039,0,Pass,medio,10,0.5267175572519084
FFF_2013J_331417,0,Pass,alto,0,0.4871678128968871
FFF_2013J_333710,1,Fail,medio,9,0.1863698874344216
FFF_2013J_334476,0,Pass,alto,7,0.4080753891222249
FFF_2013J_335476,0,Pass,alto,8,0.3189769809244314
FFF_2013J_335562,0,Pass,alto,1,0.3243482006614732
FFF_2013J_335582,0,Distinction,alto,3,0.4134469249214766
FFF_2013J_335644,1,Fail,alto,7,0.2491145218417945
FFF_2013J_338536,0,Pass,alto,9,0.4771356605647793
FFF_2013J_338806,0,Fail,baixo,17,0.4381459122071012
FFF_2013J_338975,0,Pass,medio,3,0.3949394300322457
FFF_2013J_340647,0,Pass,alto,5,0.5249146373494428
FFF_2013J_341096,0,Pass,alto,0,0.4287653221359799
FFF_2013J_341361,0,Pass,alto,0,0.4711751903456951
FFF_2013J_341470,0,Pass,alto,2,0.4455531099698377
FFF_2013J_342155,0,Pass,alto,3,0.4637340701340117
FFF_2013J_342953,0,Pass,alto,5,0.6359627540785041
FFF_2013J_343419,1,Fail,medio,22,0.0537482830911588
FFF_2013J_343658,1,Fail,baixo,25,0.1347962382445141
FFF_2013J_343828,0,Pass,alto,8,0.5228232961747213
FFF_2013J_344787,0,Pass,alto,1,0.4871032289896387
FFF_2013J_347484,0,Pass,alto,7,0.4860560564071983
FFF_2013J_347809,0,Pass,alto,4,0.3658166969147006
FFF_2013J_348717,0,Pass,medio,4,0.6474585288001161
FFF_2013J_348783,0,Distinction,alto,6,0.4573801107183352
FFF_2013J_349219,1,Fail,baixo,12,0.1235526148364932
FFF_2013J_349676,0,Pass,alto,0,0.4805823558539946
FFF_2013J_351170,0,Pass,medio,16,0.5856071964017993
FFF_2013J_351505,0,Pass,medio,10,0.335180055401662
FFF_2013J_353790,1,Fail,baixo,15,0.2032238318710467
FFF_2013J_354550,0,Fail,medio,12,0.482155423745853
FFF_2013J_355335,0,Pass,alto,1,0.4774832107986804
FFF_2013J_356397,1,Fail,baixo,27,0.0362213851057664
FFF_2013J_360747,0,Pass,alto,7,0.5063740856844305
FFF_2013J_360986,0,Pass,alto,2,0.375333224055973
FFF_2013J_364790,0,Distinction,alto,3,0.4126684161801948
FFF_2013J_364974,0,Pass,alto,0,0.4437869377565905
FFF_2013J_367605,0,Pass,alto,3,0.5143956194924734
FFF_2013J_368315,0,Pass,alto,1,0.3405740565109246
FFF_2013J_368935,0,Fail,alto,6,0.4798865533396758
FFF_2013J_369208,0,Pass,medio,13,0.3650290395892371
FFF_2013J_371247,0,Pass,medio,7,0.6427171029869679
FFF_2013J_371869,0,Pass,alto,0,0.3680020831008443
FFF_2013J_372262,0,Distinction,alto,0,0.4147985737381791
FFF_2013J_377705,1,Fail,alto,12,0.2373417387912585
FFF_2013J_379070,0,Distinction,alto,13,0.5829573934837092
FFF_2013J_379843,0,Pass,alto,3,0.3968412948238388
FFF_2013J_380435,0,Distinction,alto,1,0.4241652917229772
FFF_2013J_381058,1,Fail,baixo,24,0.0597701149425287
FFF_2013J_381959,1,Fail,alto,12,0.1871573047398562
FFF_2013J_382156,1,Fail,baixo,22,0.0750847597783841
FFF_2013J_382738,0,Pass,medio,14,0.6472735196382852
FFF_2013J_383517,0,Pass,alto,2,0.4467734362773227
FFF_2013J_384227,0,Pass,alto,8,0.4277839029768467
FFF_2013J_385033,0,Pass,alto,3,0.5367410113927584
FFF_2013J_385195,0,Pass,alto,8,0.4545014466322176
FFF_2013J_385209,0,Fail,alto,10,0.5657862558082661
FFF_2013J_385547,0,Pass,alto,4,0.506374786981128
FFF_2013J_387507,0,Pass,alto,2,0.3663012888601745
FFF_2013J_388754,0,Distinction,alto,3,0.3943323598496012
FFF_2013J_389208,0,Pass,alto,2,0.4079781606729354
FFF_2013J_391187,0,Pass,medio,6,0.5286744111299876
FFF_2013J_392210,1,Fail,baixo,26,0.049373040752351
FFF_2013J_392427,0,Fail,medio,11,0.6742431171682063
FFF_2013J_393526,0,Distinction,alto,2,0.4372671228236569
FFF_2013J_393827,0,Pass,medio,5,0.7563693359931605
FFF_2013J_394218,0,Fail,alto,6,0.432169465663235
FFF_2013J_394239,0,Pass,alto,11,0.6518860735378167
FFF_2013J_395373,0,Pass,alto,5,0.402519288301055
FFF_2013J_395696,0,Pass,medio,15,0.5610355705428043
FFF_2013J_396502,0,Pass,medio,21,0.7398536697398208
FFF_2013J_397470,0,Pass,alto,3,0.4886483929818238
FFF_2013J_397506,0,Pass,alto,1,0.4372002956973421
FFF_2013J_400145,0,Pass,medio,16,0.567904033637694
FFF_2013J_400266,0,Pass,alto,5,0.3927676709382091
FFF_2013J_401824,1,Fail,baixo,23,0.0399634619776204
FFF_2013J_402662,0,Pass,alto,5,0.5324733880927642
FFF_2013J_404536,0,Pass,medio,3,0.4307821698906644
FFF_2013J_404631,0,Pass,alto,0,0.389622895260638
FFF_2013J_405314,0,Fail,baixo,24,0.7280788177339901
FFF_2013J_406254,0,Pass,alto,7,0.522609832110184
FFF_2013J_409040,0,Pass,medio,7,0.5072173215717722
FFF_2013J_410838,0,Pass,alto,2,0.4924580017683466
FFF_2013J_412697,0,Pass,alto,5,0.5860274740678441
FFF_2013J_413747,1,Fail,medio,21,0.0651340996168582
FFF_2013J_416304,0,Pass,alto,3,0.5926859479077342
FFF_2013J_417135,1,Fail,baixo,24,0.0763184584178499
FFF_2013J_417414,0,Pass,alto,3,0.5075924243148883
FFF_2013J_417663,0,Pass,medio,9,0.4316721934930316
FFF_2013J_418007,0,Distinction,alto,2,0.5900992270160627
FFF_2013J_418340,1,Fail,baixo,24,0.0245739199365834
FFF_2013J_419024,0,Pass,alto,2,0.4811305249966616
FFF_2013J_419565,0,Fail,baixo,20,0.4389851706271216
FFF_2013J_419990,0,Pass,alto,4,0.4949273218358991
FFF_2013J_420867,0,Pass,alto,6,0.7137405153632334
FFF_2013J_422006,0,Pass,medio,8,0.5423744503587133
FFF_2013J_424171,0,Pass,alto,2,0.4749071923451055
FFF_2013J_424437,0,Pass,alto,2,0.4191937987310635
FFF_2013J_425218,0,Fail,alto,7,0.4527040879084832
FFF_2013J_42616,0,Pass,alto,2,0.4277911409442597
FFF_2013J_427802,0,Pass,alto,3,0.396869050137508
FFF_2013J_428195,1,Fail,baixo,25,0.0496617719848209
FFF_2013J_429832,1,Fail,medio,9,0.2419298753984351
FFF_2013J_432336,0,Fail,medio,13,0.3370803584991645
FFF_2013J_432474,1,Fail,baixo,26,0.0917624521072797
FFF_2013J_432592,0,Distinction,alto,2,0.3323897752616229
FFF_2013J_432703,0,Pass,medio,12,0.5641011782509998
FFF_2013J_434617,1,Fail,baixo,19,0.1031061850027367
FFF_2013J_436044,1,Fail,baixo,22,0.1312471517545192
FFF_2013J_438313,1,Fail,alto,13,0.2163933344332618
FFF_2013J_439203,1,Fail,baixo,25,0.0633356790992259
FFF_2013J_441606,0,Fail,alto,1,0.4099253044101095
FFF_2013J_442432,1,Fail,baixo,26,0.1015325670498084
FFF_2013J_444266,0,Pass,alto,3,0.4370231919438511
FFF_2013J_444697,0,Pass,alto,2,0.4606209465099852
FFF_2013J_444856,0,Fail,alto,17,0.7007519664596035
FFF_2013J_445410,0,Pass,medio,16,0.6708703508507755
FFF_2013J_445776,0,Pass,alto,6,0.3555361559726466
FFF_2013J_446628,0,Pass,alto,5,0.5203835951846563
FFF_2013J_447459,1,Fail,medio,23,0.1337670787247885
FFF_2013J_464616,0,Pass,medio,13,0.7541871921182267
FFF_2013J_464981,0,Distinction,alto,2,0.4421331339750178
FFF_2013J_465893,0,Distinction,alto,2,0.3872773328975322
FFF_2013J_465900,0,Pass,alto,3,0.4807732990512766
FFF_2013J_466425,0,Fail,medio,8,0.6611247947454844
FFF_2013J_467243,0,Fail,medio,18,0.4328645732999422
FFF_2013J_467504,0,Pass,alto,1,0.4845658320459381
FFF_2013J_467524,0,Pass,alto,1,0.361067853170189
FFF_2013J_467685,1,Fail,baixo,22,0.082496726320384
FFF_2013J_467901,1,Fail,baixo,20,0.0641224331654397
FFF_2013J_470001,0,Distinction,alto,0,0.4090206262203764
FFF_2013J_470461,1,Fail,alto,8,0.243814255497073
FFF_2013J_470870,1,Fail,baixo,17,0.240264848564311
FFF_2013J_471973,0,Pass,alto,7,0.6069425523256842
FFF_2013J_473491,0,Pass,alto,6,0.4411316081089889
FFF_2013J_474126,0,Pass,alto,4,0.4146832170901819
FFF_2013J_474949,0,Pass,alto,4,0.373976680724386
FFF_2013J_475253,0,Pass,alto,1,0.4024479505530254
FFF_2013J_476520,0,Pass,alto,4,0.6078286776201293
FFF_2013J_478332,0,Pass,alto,3,0.4252073615215011
FFF_2013J_478583,1,Fail,baixo,21,0.1403846153846153
FFF_2013J_479828,0,Pass,alto,6,0.4189942066004035
FFF_2013J_479845,0,Pass,alto,2,0.4382379605255972
FFF_2013J_480025,1,Fail,baixo,17,0.2550574712643678
FFF_2013J_481314,0,Pass,alto,1,0.3704695469156191
FFF_2013J_483626,0,Pass,medio,12,0.5895017151110309
FFF_2013J_483724,1,Fail,medio,20,0.1514810479877554
FFF_2013J_484125,1,Fail,medio,22,0.0905985686402082
FFF_2013J_484242,1,Fail,baixo,21,0.1534725594949004
FFF_2013J_484312,1,Fail,baixo,27,0.1083050024283632
FFF_2013J_484574,1,Fail,alto,13,0.2286070050423483
FFF_2013J_485671,0,Pass,alto,0,0.458304238660506
FFF_2013J_485885,0,Pass,alto,0,0.4553663793103447
FFF_2013J_486511,0,Pass,alto,3,0.4653323090929783
FFF_2013J_486551,0,Pass,medio,12,0.4671664167916042
FFF_2013J_486948,0,Fail,baixo,26,0.4449781346333071
FFF_2013J_488324,1,Fail,baixo,26,0.043142812155566
FFF_2013J_488394,0,Pass,alto,1,0.3823393940340222
FFF_2013J_489087,0,Pass,alto,0,0.4418328008623118
FFF_2013J_489146,1,Fail,medio,15,0.1688340151957919
FFF_2013J_489560,0,Pass,alto,4,0.4096459565317564
FFF_2013J_490449,0,Pass,alto,9,0.6167492134691462
FFF_2013J_490505,0,Distinction,alto,2,0.3712364506197015
FFF_2013J_491606,0,Pass,alto,3,0.4698950639227923
FFF_2013J_492851,0,Pass,alto,3,0.3410104849490248
FFF_2013J_493539,0,Pass,alto,7,0.4050921874088336
FFF_2013J_494143,1,Fail,medio,20,0.0905928614640048
FFF_2013J_494495,0,Pass,medio,8,0.6279535113206514
FFF_2013J_495948,0,Fail,medio,11,0.2908672294704528
FFF_2013J_496801,0,Fail,alto,11,0.5053972152350016
FFF_2013J_498031,0,Pass,alto,4,0.3249560830483013
FFF_2013J_498972,1,Fail,baixo,23,0.1466803911477097
FFF_2013J_499386,0,Pass,alto,7,0.6323031880286273
FFF_2013J_499564,0,Pass,alto,3,0.4143741802666312
FFF_2013J_500772,0,Pass,alto,1,0.3739972913845191
FFF_2013J_501336,0,Pass,alto,8,0.7263462863163012
FFF_2013J_501425,0,Pass,alto,4,0.3507392069677761
FFF_2013J_501871,0,Pass,alto,2,0.4290281741518786
FFF_2013J_502249,0,Pass,alto,0,0.3699582583575091
FFF_2013J_502361,0,Pass,medio,5,0.5863006634004548
FFF_2013J_502517,0,Pass,alto,8,0.6180118924169434
FFF_2013J_502531,1,Fail,baixo,21,0.0917000063504159
FFF_2013J_503352,0,Distinction,alto,3,0.4807338323720702
FFF_2013J_503477,0,Pass,alto,6,0.5407960517882322
FFF_2013J_503684,1,Fail,baixo,24,0.0737453055650392
FFF_2013J_503764,0,Pass,alto,2,0.4043743239321426
FFF_2013J_504076,0,Pass,alto,1,0.3832070443837113
FFF_2013J_504105,0,Pass,alto,0,0.3903829584410346
FFF_2013J_504321,0,Pass,medio,7,0.5662200746760377
FFF_2013J_50487,0,Pass,alto,1,0.4103615139621437
FFF_2013J_504956,1,Fail,baixo,23,0.0906715063520871
FFF_2013J_505047,0,Fail,medio,17,0.5822598134894816
FFF_2013J_505410,0,Pass,alto,3,0.3716773306995318
FFF_2013J_506289,1,Fail,medio,23,0.085160500982002
FFF_2013J_506309,0,Pass,alto,7,0.3382848201022803
FFF_2013J_506550,0,Pass,alto,2,0.284009190725085
FFF_2013J_506783,0,Fail,baixo,19,0.3563485078806305
FFF_2013J_507010,0,Pass,medio,8,0.4866702367924747
FFF_2013J_507084,1,Fail,baixo,22,0.0567496520797897
FFF_2013J_507941,0,Distinction,alto,0,0.4012639274232614
FFF_2013J_508210,0,Pass,alto,0,0.477668630040585
FFF_2013J_508274,0,Distinction,alto,0,0.5385626962559287
FFF_2013J_508295,0,Fail,alto,1,0.3299854734235092
FFF_2013J_508326,0,Fail,medio,12,0.515853063674909
FFF_2013J_508388,0,Pass,alto,7,0.4896043378801999
FFF_2013J_508627,0,Fail,medio,17,0.3668570958859068
FFF_2013J_508630,1,Fail,medio,22,0.0938820912124582
FFF_2013J_508713,1,Fail,baixo,27,0.0179422483880011
FFF_2013J_508804,0,Pass,alto,0,0.4295997414527612
FFF_2013J_508942,0,Fail,alto,9,0.3054904222883127
FFF_2013J_510534,0,Pass,alto,2,0.5588990379418441
FFF_2013J_512123,1,Fail,baixo,24,0.1533028666389697
FFF_2013J_512859,1,Fail,baixo,26,0.0724722384570426
FFF_2013J_513228,0,Pass,medio,9,0.5188992042440319
FFF_2013J_514558,0,Fail,alto,5,0.4731772301070861
FFF_2013J_51485,0,Distinction,alto,2,0.5799147088064466
FFF_2013J_514913,1,Fail,baixo,24,0.0816696914700544
FFF_2013J_515285,0,Pass,alto,1,0.4786493521686993
FFF_2013J_515574,0,Fail,medio,16,0.3681978199092335
FFF_2013J_51576,0,Distinction,alto,9,0.4559510567296996
FFF_2013J_515833,0,Pass,alto,4,0.3986637931034482
FFF_2013J_515857,0,Pass,alto,4,0.4394817620091689
FFF_2013J_515859,1,Fail,medio,16,0.1712832108535896
FFF_2013J_515888,0,Pass,alto,0,0.4037641154328732
FFF_2013J_516095,0,Pass,alto,10,0.4966453424871275
FFF_2013J_516620,0,Fail,medio,8,0.6444677855498694
FFF_2013J_517349,0,Pass,medio,2,0.4487883446811626
FFF_2013J_517481,0,Fail,medio,14,0.5213333652396563
FFF_2013J_517731,0,Pass,alto,4,0.3806392808438396
FFF_2013J_518364,1,Fail,alto,11,0.1919243081162122
FFF_2013J_518544,0,Pass,alto,3,0.5958332177435015
FFF_2013J_518930,1,Fail,medio,17,0.0826812279645713
FFF_2013J_518937,0,Pass,alto,11,0.5573993194860596
FFF_2013J_520061,0,Fail,alto,0,0.4619697278848472
FFF_2013J_521329,0,Pass,alto,3,0.4010511191772534
FFF_2013J_521788,1,Fail,baixo,23,0.1137931034482758
FFF_2013J_522007,0,Fail,alto,4,0.335796816698812
FFF_2013J_522257,0,Pass,alto,0,0.4066253075315097
FFF_2013J_522740,0,Pass,medio,11,0.4304737874964957
FFF_2013J_523599,0,Pass,baixo,21,0.7715912685858906
FFF_2013J_523680,0,Pass,alto,2,0.3705552321161712
FFF_2013J_523971,0,Fail,medio,14,0.5971438523162661
FFF_2013J_524384,1,Fail,medio,19,0.1072944297082228
FFF_2013J_524407,0,Pass,alto,2,0.4745118040127592
FFF_2013J_524845,0,Pass,alto,1,0.5807211548086998
FFF_2013J_524938,0,Fail,alto,3,0.5080719393896482
FFF_2013J_524974,0,Pass,alto,7,0.5623904870455744
FFF_2013J_526601,0,Pass,alto,1,0.3463673568621096
FFF_2013J_527148,0,Pass,alto,3,0.4048389598304297
FFF_2013J_527494,0,Pass,alto,0,0.3666931758272198
FFF_2013J_527713,0,Distinction,alto,1,0.4551050745813534
FFF_2013J_528506,0,Pass,alto,3,0.4285213325540619
FFF_2013J_528559,0,Pass,alto,3,0.5558626665869838
FFF_2013J_529197,0,Pass,alto,3,0.6148820326678768
FFF_2013J_529201,0,Pass,medio,4,0.5250241057899812
FFF_2013J_529211,0,Fail,baixo,21,0.35727969348659
FFF_2013J_529309,0,Pass,alto,8,0.4514468812777047
FFF_2013J_529684,1,Fail,alto,20,0.1728720357429258
FFF_2013J_529723,0,Pass,alto,3,0.4689329863370202
FFF_2013J_529862,0,Distinction,alto,3,0.4706723623821052
FFF_2013J_530043,0,Pass,alto,5,0.5604781776536664
FFF_2013J_530159,0,Pass,alto,10,0.6581151094901936
FFF_2013J_530940,0,Pass,alto,1,0.3618335816859707
FFF_2013J_53166,0,Pass,alto,6,0.4219620268831844
FFF_2013J_532121,0,Pass,alto,5,0.4574075612796011
FFF_2013J_532741,1,Fail,medio,18,0.2671726337788044
FFF_2013J_533523,0,Pass,alto,2,0.3785152793629217
FFF_2013J_533975,0,Pass,alto,3,0.4179023277887743
FFF_2013J_535131,0,Pass,alto,4,0.4675452261659158
FFF_2013J_535529,1,Fail,medio,14,0.130581424616159
FFF_2013J_536331,0,Pass,medio,7,0.6053535732133932
FFF_2013J_537028,1,Fail,baixo,27,0.0583164300202839
FFF_2013J_537133,1,Fail,medio,15,0.2548004423444255
FFF_2013J_537328,0,Pass,alto,0,0.3400678726524977
FFF_2013J_537942,0,Pass,alto,6,0.5245930334325223
FFF_2013J_540503,0,Pass,alto,6,0.4822017380599968
FFF_2013J_540637,0,Pass,medio,5,0.5726127320954907
FFF_2013J_541768,0,Pass,alto,5,0.3988140002219127
FFF_2013J_541783,0,Pass,alto,8,0.5030325746217801
FFF_2013J_543607,0,Pass,alto,0,0.3869779396016277
FFF_2013J_543763,0,Pass,medio,16,0.45503655301805
FFF_2013J_543953,0,Pass,alto,3,0.4535798393613128
FFF_2013J_544090,0,Distinction,alto,7,0.3008525956801819
FFF_2013J_544092,0,Pass,alto,7,0.3008234688625836
FFF_2013J_544155,1,Fail,baixo,27,0.0350480497456189
FFF_2013J_544207,1,Distinction,alto,1,0.2542094513500424
FFF_2013J_544289,1,Pass,alto,0,0.2522194346684215
FFF_2013J_545916,0,Fail,alto,11,0.5564478034955125
FFF_2013J_546065,0,Pass,alto,7,0.513493884902536
FFF_2013J_546480,0,Pass,alto,3,0.5256713748388964
FFF_2013J_546643,1,Fail,baixo,18,0.1303700309313781
FFF_2013J_546934,0,Pass,alto,3,0.4040077569489333
FFF_2013J_547154,0,Pass,alto,0,0.3685834639498431
FFF_2013J_547393,0,Fail,alto,2,0.3949525544353131
FFF_2013J_547773,0,Pass,alto,3,0.354596421165809
FFF_2013J_548508,0,Pass,alto,3,0.276668113413111
FFF_2013J_548547,1,Fail,medio,19,0.2470076169749727
FFF_2013J_548666,0,Pass,alto,3,0.3292175641330061
FFF_2013J_548722,1,Pass,alto,5,0.2370750364254492
FFF_2013J_54882,0,Fail,baixo,11,0.3338024865118461
FFF_2013J_549300,0,Distinction,alto,4,0.4732210817668089
FFF_2013J_549397,0,Pass,alto,1,0.3894930181443711
FFF_2013J_549648,0,Pass,alto,7,0.4905557891785814
FFF_2013J_55013,1,Fail,baixo,18,0.1827932187752277
FFF_2013J_550477,1,Fail,baixo,19,0.1622565827780293
FFF_2013J_550556,1,Fail,alto,11,0.2661224868399693
FFF_2013J_551245,0,Pass,alto,0,0.4046789736444908
FFF_2013J_551277,0,Pass,medio,5,0.4063655306849499
FFF_2013J_551299,1,Fail,medio,16,0.2578813509197374
FFF_2013J_551354,0,Fail,alto,5,0.4471448043850236
FFF_2013J_551399,0,Pass,alto,1,0.42479348907065
FFF_2013J_551557,0,Pass,alto,10,0.3405058443808239
FFF_2013J_551745,1,Fail,baixo,26,0.0574091332712022
FFF_2013J_551812,0,Pass,alto,1,0.2862737388432351
FFF_2013J_552104,0,Distinction,alto,3,0.4141008203733221
FFF_2013J_553187,0,Pass,alto,4,0.531853799229179
FFF_2013J_553283,0,Distinction,alto,0,0.3942065083780811
FFF_2013J_553364,0,Pass,alto,6,0.5323459021197616
FFF_2013J_553427,0,Pass,alto,5,0.3959260608556539
FFF_2013J_554257,0,Pass,alto,4,0.5126955055143426
FFF_2013J_554276,1,Fail,baixo,22,0.0610254083484573
FFF_2013J_554470,0,Pass,alto,1,0.4277287585715339
FFF_2013J_554586,0,Pass,alto,5,0.3402249245291042
FFF_2013J_554846,0,Distinction,alto,0,0.427632989610339
FFF_2013J_555498,0,Pass,alto,2,0.3218325901984072
FFF_2013J_555786,0,Fail,baixo,8,0.4265941275302024
FFF_2013J_555855,0,Pass,alto,0,0.6001308900523561
FFF_2013J_556639,0,Pass,alto,4,0.583923791528893
FFF_2013J_556646,0,Pass,alto,3,0.3856060606060607
FFF_2013J_557012,0,Distinction,alto,1,0.4347664775207333
FFF_2013J_557020,0,Pass,alto,1,0.7069519012564346
FFF_2013J_557044,0,Pass,alto,1,0.5085361463526383
FFF_2013J_557054,0,Distinction,alto,8,0.6486732069427545
FFF_2013J_557385,0,Pass,alto,2,0.5364878873854212
FFF_2013J_557395,0,Pass,alto,0,0.3128606513188108
FFF_2013J_557545,0,Pass,alto,4,0.370659742994568
FFF_2013J_557655,0,Pass,alto,5,0.5575702917771883
FFF_2013J_557661,0,Pass,medio,12,0.45019833061592
FFF_2013J_557735,0,Pass,medio,10,0.7797770287788437
FFF_2013J_557766,1,Fail,medio,14,0.1662931034482758
FFF_2013J_558090,1,Fail,baixo,19,0.1746873815839333
FFF_2013J_558301,1,Fail,medio,16,0.1570607553366174
FFF_2013J_558345,0,Pass,alto,0,0.4518756094120822
FFF_2013J_558484,0,Pass,alto,0,0.4382339650430406
FFF_2013J_558635,0,Pass,alto,6,0.3416884986664778
FFF_2013J_558893,0,Distinction,alto,3,0.4364771532956308
FFF_2013J_558970,0,Pass,alto,4,0.4581324382056759
FFF_2013J_559428,0,Distinction,alto,3,0.3762818987040479
FFF_2013J_559754,0,Pass,alto,5,0.326412413381246
FFF_2013J_559813,0,Pass,alto,7,0.5543504959848843
FFF_2013J_559863,0,Pass,alto,1,0.365096500515546
FFF_2013J_559979,0,Pass,alto,5,0.4506768354952958
FFF_2013J_560329,0,Pass,alto,2,0.454321893426809
FFF_2013J_560401,0,Pass,alto,11,0.4566357517470026
FFF_2013J_560410,0,Pass,medio,15,0.7901221036017273
FFF_2013J_560592,1,Fail,baixo,25,0.2308941888798641
FFF_2013J_560703,0,Pass,alto,0,0.4366101054223192
FFF_2013J_560727,0,Pass,alto,1,0.5172352370305763
FFF_2013J_560934,1,Fail,baixo,21,0.1551724137931034
FFF_2013J_560946,0,Fail,baixo,17,0.2945582863864297
FFF_2013J_560949,0,Pass,alto,2,0.4098242634571366
FFF_2013J_561031,0,Pass,alto,3,0.5297182422705147
FFF_2013J_561068,1,Fail,baixo,14,0.243451729894652
FFF_2013J_561268,0,Distinction,alto,2,0.4079826139258821
FFF_2013J_561386,0,Distinction,alto,3,0.3851662925933482
FFF_2013J_561542,0,Pass,alto,0,0.4196201865134619
FFF_2013J_561714,0,Distinction,alto,5,0.3563813387423934
FFF_2013J_561865,0,Pass,alto,1,0.4227386618995311
FFF_2013J_561867,0,Pass,alto,4,0.4888867720835714
FFF_2013J_561868,0,Pass,alto,2,0.4080562691433653
FFF_2013J_561873,0,Pass,alto,4,0.4571689526983719
FFF_2013J_561874,0,Pass,alto,3,0.4271378091872791
FFF_2013J_561879,0,Pass,alto,5,0.4958304094521598
