aluno,total,p_comeco,p_meio,p_fim,semanas_mortas,cliques_ultimo_terco,ativo_no_fim,final_result,faixa_volume,timing,subtipo
EEE_2014J_684064,1623,0.33579790511398644,0.5914972273567468,0.07270486752926679,5,118,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684357,2939,0.29976182374957466,0.5495066349098333,0.15073154134059205,4,443,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_684504,1139,0.4302019315188762,0.41527655838454786,0.15452151009657594,7,176,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684511,847,0.5242030696576151,0.3742621015348288,0.10153482880755609,10,86,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684532,3130,0.31757188498402555,0.4718849840255591,0.21054313099041533,0,659,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_684567,967,0.516028955532575,0.3981385729058945,0.08583247156153051,2,83,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684610,2346,0.45652173913043476,0.3742540494458653,0.16922421142369992,0,397,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_684617,39,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_684669,1593,0.44005021971123665,0.37225360954174513,0.1876961707470182,3,299,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684825,2013,0.581718827620467,0.3065076999503229,0.11177347242921014,6,225,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_684905,1405,0.400711743772242,0.4185053380782918,0.1807829181494662,3,254,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_684944,243,1.0,0.0,0.0,26,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_684967,1214,0.742998352553542,0.25617792421746294,0.0008237232289950577,11,1,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685152,1509,0.47448641484426773,0.47978793903247186,0.04572564612326044,8,69,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685176,547,0.7513711151736746,0.22486288848263253,0.02376599634369287,16,13,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_685199,1411,0.442239546420978,0.3848334514528703,0.17292700212615167,3,244,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685284,1320,0.3568181818181818,0.5174242424242425,0.12575757575757576,1,166,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685287,1174,0.6320272572402045,0.3083475298126065,0.059625212947189095,8,70,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685292,1377,0.35439360929557007,0.4698620188816267,0.1757443718228032,12,242,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685370,1520,0.3796052631578947,0.4375,0.18289473684210528,2,278,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685487,2940,0.38537414965986394,0.46530612244897956,0.14931972789115647,2,439,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_685499,1601,0.42535915053091816,0.4790755777638976,0.09556527170518427,2,153,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_685517,2535,0.2832347140039448,0.5688362919132149,0.14792899408284024,0,375,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_685668,2304,0.4162326388888889,0.4131944444444444,0.17057291666666666,2,393,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_685804,280,0.5107142857142857,0.3392857142857143,0.15,14,42,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_686051,1504,0.40226063829787234,0.42154255319148937,0.1761968085106383,4,265,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_686058,3550,0.2932394366197183,0.516056338028169,0.19070422535211268,2,677,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_686110,1479,0.5537525354969574,0.36511156186612576,0.08113590263691683,4,120,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_686287,1002,0.7395209580838323,0.2245508982035928,0.03592814371257485,10,36,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_686447,2566,0.3195635229929852,0.5124707716289946,0.16796570537802027,5,431,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_686476,973,0.7810894141829393,0.18396711202466598,0.03494347379239465,10,34,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_686564,3409,0.4203578762100323,0.39571721912584334,0.18392490466412437,3,627,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_686593,2928,0.383879781420765,0.40334699453551914,0.21277322404371585,4,623,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_686708,1468,0.4311989100817439,0.3807901907356948,0.1880108991825613,2,276,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_686753,1732,0.384526558891455,0.4214780600461894,0.19399538106235567,3,336,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_686872,3438,0.3769633507853403,0.4860383944153578,0.13699825479930192,1,471,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_686913,554,0.6805054151624549,0.26353790613718414,0.05595667870036101,15,31,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_687023,601,0.39600665557404324,0.4858569051580699,0.11813643926788686,10,71,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_687194,553,0.4213381555153707,0.4538878842676311,0.12477396021699819,16,69,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_687242,1519,0.4167215273206057,0.40618828176431865,0.17709019091507572,5,269,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_687310,596,0.9966442953020134,0.003355704697986577,0.0,18,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_687370,1698,0.4664310954063604,0.31861012956419316,0.2149587750294464,1,365,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_687574,2214,0.35411020776874436,0.48283649503161696,0.16305329719963865,2,361,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_687757,1838,0.36887921653971706,0.4396082698585419,0.191512513601741,4,352,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_687766,1323,0.3938019652305367,0.4671201814058957,0.13907785336356765,8,184,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_687772,2183,0.288135593220339,0.5469537333944113,0.16491067338524965,3,360,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_688118,1773,0.4196277495769882,0.5442752397067118,0.03609701071630006,6,64,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_688133,3893,0.38325199075263294,0.4423323914718726,0.17441561777549447,0,679,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_688287,1213,0.5086562242374278,0.45754328112118714,0.033800494641384994,9,41,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_688451,2581,0.4525377760557923,0.3487020534676482,0.19876017047655947,1,513,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_688662,3237,0.33982082174853256,0.4902687673772011,0.16991041087426628,0,550,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_688683,445,1.0,0.0,0.0,23,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_688742,1218,0.46469622331691296,0.2857142857142857,0.24958949096880131,8,304,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_688870,982,0.3533604887983707,0.6405295315682281,0.006109979633401222,13,6,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_688924,766,0.4765013054830287,0.391644908616188,0.13185378590078328,9,101,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_688974,99,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_689161,1651,0.5093882495457298,0.3543307086614173,0.1362810417928528,8,225,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_689217,1260,0.35555555555555557,0.45714285714285713,0.1873015873015873,6,236,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_689250,4112,0.2779669260700389,0.5736867704280155,0.14834630350194553,3,610,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_689288,1897,0.46863468634686345,0.3974696889826041,0.13389562467053243,1,254,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_689309,1374,0.6717612809315866,0.3282387190684134,0.0,12,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_689370,1565,0.44089456869009586,0.3878594249201278,0.17124600638977636,3,268,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_689389,1619,0.4305126621371217,0.41815935762816553,0.15132798023471278,3,245,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_689763,878,0.6138952164009112,0.3564920273348519,0.029612756264236904,8,26,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_689840,4410,0.4913832199546485,0.3922902494331066,0.11632653061224489,0,513,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_689983,2295,0.33725490196078434,0.5093681917211329,0.1533769063180828,2,352,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_690016,771,0.4072632944228275,0.33073929961089493,0.2619974059662776,8,202,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_690241,2500,0.3816,0.47,0.1484,1,371,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_690298,207,1.0,0.0,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_690370,950,0.5010526315789474,0.3410526315789474,0.15789473684210525,3,150,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_690439,290,0.993103448275862,0.006896551724137931,0.0,21,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_690507,1137,0.4599824098504837,0.40105540897097625,0.13896218117854,4,158,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_690525,2862,0.4965059399021663,0.3591893780573026,0.1443046820405311,4,413,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_690553,854,0.4426229508196721,0.24121779859484777,0.3161592505854801,11,270,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_690586,2589,0.31324835843955195,0.5357280803398996,0.15102356122054847,3,391,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_690724,958,0.5010438413361169,0.44363256784968685,0.055323590814196244,12,53,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_690736,350,1.0,0.0,0.0,27,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_691078,1015,0.6650246305418719,0.30344827586206896,0.03152709359605911,12,32,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_691189,3115,0.36276083467094705,0.4552166934189406,0.18202247191011237,1,567,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_691218,631,0.508716323296355,0.2820919175911252,0.2091917591125198,14,132,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_691248,901,0.8035516093229744,0.19644839067702552,0.0,15,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_691701,1058,0.503780718336484,0.10302457466918714,0.3931947069943289,2,416,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_691790,1854,0.41316073354908306,0.32740021574973033,0.2594390507011866,3,481,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_692012,533,0.9962476547842402,0.00375234521575985,0.0,21,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_692354,360,0.7111111111111111,0.17777777777777778,0.1111111111111111,15,40,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_692534,1126,0.48756660746003555,0.28507992895204265,0.22735346358792186,5,256,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_692646,3035,0.4385502471169687,0.3611202635914333,0.20032948929159802,1,608,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_692928,2369,0.3106796116504854,0.5888560574081891,0.10046433094132545,3,238,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_692991,2507,0.38213003589948147,0.49980055843637816,0.11806940566414041,3,296,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_693069,2084,0.40307101727447214,0.3584452975047985,0.23848368522072938,2,497,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_693221,1924,0.3471933471933472,0.4235966735966736,0.2292099792099792,5,441,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_693235,3064,0.29928198433420367,0.5571148825065274,0.14360313315926893,5,440,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_693308,574,0.45993031358885017,0.3832752613240418,0.156794425087108,9,90,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_693416,990,0.3474747474747475,0.5545454545454546,0.09797979797979799,9,97,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_693478,376,0.6409574468085106,0.2526595744680851,0.10638297872340426,14,40,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_693640,1840,0.375,0.4880434782608696,0.13695652173913042,4,252,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_693910,868,0.6163594470046083,0.35023041474654376,0.03341013824884793,7,29,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_693959,1410,0.5063829787234042,0.375886524822695,0.11773049645390071,6,166,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694132,1424,0.5456460674157303,0.37008426966292135,0.08426966292134831,8,120,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694152,2604,0.45122887864823347,0.4216589861751152,0.1271121351766513,3,331,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_694218,2649,0.444318610796527,0.34994337485843713,0.20573801434503586,1,545,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_694361,1059,0.493862134088763,0.3918791312559018,0.11425873465533522,8,121,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694457,604,0.6076158940397351,0.21688741721854304,0.17549668874172186,16,106,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_694571,3487,0.37453398336679095,0.47261256094063664,0.15285345569257242,5,533,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_694579,2512,0.34076433121019106,0.5246815286624203,0.13455414012738853,3,338,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_694589,962,0.46153846153846156,0.43347193347193347,0.104989604989605,8,101,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694680,1461,0.5427789185489391,0.3107460643394935,0.1464750171115674,8,214,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694684,986,0.9878296146044625,0.011156186612576065,0.0010141987829614604,22,1,True,Fail,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694779,1408,0.40625,0.4772727272727273,0.11647727272727272,1,164,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_694854,1357,0.32571849668386144,0.5202652910832719,0.15401621223286663,11,209,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_695122,1225,0.34122448979591835,0.5216326530612245,0.13714285714285715,9,168,True,Distinction,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_695435,3575,0.556923076923077,0.4111888111888112,0.031888111888111886,5,114,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_695638,259,0.888030888030888,0.10424710424710425,0.007722007722007722,22,2,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_695653,723,0.5076071922544951,0.2946058091286307,0.19778699861687413,11,143,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_695668,1723,0.5484619849100406,0.3058618688334301,0.1456761462565293,3,251,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_695855,1250,0.3872,0.4736,0.1392,8,174,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_695919,850,0.37411764705882355,0.4835294117647059,0.1423529411764706,17,121,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_695932,1150,0.72,0.28,0.0,16,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_695944,680,0.7132352941176471,0.21029411764705883,0.07647058823529412,14,52,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_696044,341,0.9501466275659824,0.04985337243401759,0.0,19,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_696128,1211,0.5606936416184971,0.3468208092485549,0.09248554913294797,8,112,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_696192,1199,0.35529608006672225,0.43869891576313597,0.20600500417014178,9,247,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_696325,896,0.8839285714285714,0.11607142857142858,0.0,17,0,False,Fail,medio,comeco-pesado,abandonou_cedo
EEE_2014J_696361,1883,0.4593733404142326,0.35687732342007433,0.18374933616569306,8,346,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_696485,542,0.7472324723247232,0.23616236162361623,0.016605166051660517,12,9,True,Pass,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_696577,915,0.33114754098360655,0.4907103825136612,0.17814207650273223,7,163,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_697041,1634,0.47674418604651164,0.41982864137086906,0.10342717258261934,5,169,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_697113,1671,0.5763016157989228,0.29024536205864754,0.13345302214242968,8,223,True,Fail,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_697253,1297,0.5566692367000771,0.3191981495759445,0.12413261372397841,5,161,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_697460,344,1.0,0.0,0.0,24,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_697482,476,0.9789915966386554,0.02100840336134454,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_697658,3745,0.4515353805073431,0.4507343124165554,0.09773030707610147,0,366,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_697781,724,0.5718232044198895,0.287292817679558,0.1408839779005525,10,102,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_698011,2493,0.6999598876855194,0.22904131568391498,0.07099879663056559,2,177,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_698024,181,0.9281767955801105,0.0718232044198895,0.0,20,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_698092,407,0.8206388206388207,0.14987714987714987,0.029484029484029485,12,12,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_698300,2515,0.45288270377733597,0.3228628230616302,0.2242544731610338,4,564,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_698355,2491,0.40786832597350464,0.393014853472501,0.19911682055399438,2,496,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_698413,1264,0.3971518987341772,0.4129746835443038,0.189873417721519,3,240,True,Pass,medio,comeco-pesado,antecipou_sustentou
EEE_2014J_698417,2902,0.5489317711922812,0.3762922122674018,0.07477601654031703,5,217,True,Pass,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_699134,5188,0.323053199691596,0.4791827293754819,0.19776407093292211,1,1026,True,Distinction,alto,comeco-pesado,antecipou_sustentou
EEE_2014J_699135,2497,0.8546255506607929,0.14537444933920704,0.0,14,0,False,Fail,alto,comeco-pesado,abandonou_cedo
EEE_2014J_699136,492,0.9634146341463414,0.032520325203252036,0.0040650406504065045,16,2,True,Fail,baixo,comeco-pesado,antecipou_sustentou
EEE_2014J_699138,199,1.0,0.0,0.0,28,0,False,Fail,baixo,comeco-pesado,abandonou_cedo
EEE_2014J_699142,636,0.8254716981132075,0.17452830188679244,0.0,14,0,False,Fail,medio,comeco-pesado,abandonou_cedo
