,tendencia,antecedencia,durabilidade,concentracao,cobertura_final,intensidade_media,final_result,faixa_volume,cluster
FFF_2014B_623579,-0.012684698071830019,0.4945474372955289,0.46153846153846156,0.1296942146193686,0.0,70.53846153846153,Pass,alto,0
FFF_2013J_576229,-0.013030020410094212,0.3660311603116031,0.46153846153846156,0.1319196653374412,0.0,125.07692307692308,Pass,alto,0
BBB_2013B_535755,-0.012403697996918334,0.518361581920904,0.45454545454545453,0.10695749792789348,0.0,10.727272727272727,Pass,baixo,0
BBB_2014B_553437,-0.04545454545454544,0.16666666666666666,0.09090909090909091,0.2874797872880344,0.0,1.8181818181818181,Fail,baixo,2
FFF_2013J_234004,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
EEE_2013J_603222,0.00030581039755350417,0.40978593272171254,0.8,0.16149105570081926,0.2324159021406728,65.4,Pass,medio,1
BBB_2013J_601504,-0.019652159300957817,0.47751078250154033,0.6363636363636364,0.09675865111633965,0.0,98.36363636363636,Pass,alto,0
BBB_2014J_590086,-0.0010204081632652887,0.04081632653061224,0.6,0.35970509462897626,0.0,19.6,Pass,baixo,2
EEE_2014J_650145,-0.066046511627907,0.24496124031007752,0.8,0.22294552080290594,0.0,43.0,Fail,medio,2
GGG_2013J_233153,-0.026568386568386563,0.4117117117117117,0.4,0.18015900776505656,0.0,18.5,Pass,medio,0
FFF_2014J_694848,-0.023874355732762812,0.5259587020648967,0.46153846153846156,0.13189310700551343,0.0,43.46153846153846,Distinction,alto,0
FFF_2014B_134847,-0.00979266181166418,0.44655581947743467,0.46153846153846156,0.16344952192399104,0.0,97.15384615384616,Pass,alto,0
BBB_2013J_56789,-0.00727272727272727,0.3227272727272727,0.6363636363636364,0.10812242275323168,0.0,10.0,Pass,baixo,0
DDD_2014J_177781,-0.07179866765358993,0.2910189982728843,0.6666666666666666,0.14382062901901194,0.0,32.166666666666664,Fail,baixo,0
FFF_2013B_542987,-0.02131519274376417,0.6292768959435626,0.46153846153846156,0.10914861609433661,0.0,72.6923076923077,Fail,alto,0
FFF_2014J_691269,-0.018985528012609262,0.23136074891340688,0.46153846153846156,0.09642008827892681,0.0,76.6923076923077,Pass,alto,0
DDD_2014J_650993,0.037229437229437216,0.38181818181818183,1.0,0.09465352538802121,0.3333333333333333,27.5,Pass,medio,1
FFF_2013J_569107,-0.025363585201860137,0.4135669362084456,0.46153846153846156,0.11496914113734658,0.0,142.69230769230768,Pass,alto,0
EEE_2014J_629535,0.019292604501607715,0.3317256162915327,1.0,0.13256638497089374,0.13183279742765272,62.2,Pass,baixo,1
FFF_2013J_561874,-0.018218343399941456,0.4368038740920097,0.46153846153846156,0.08868402232767186,0.0,158.84615384615384,Pass,alto,0
FFF_2013B_346207,-0.019146591569989897,0.49187558031569173,0.46153846153846156,0.10338519491353625,0.0,55.23076923076923,Pass,alto,0
FFF_2013J_417135,-0.032967032967032975,0.0,0.07692307692307693,0.26646935501059654,0.0,3.1538461538461537,Fail,baixo,2
FFF_2014B_597234,-0.021397233944762464,0.41051964512040556,0.46153846153846156,0.10492170397847565,0.0,101.15384615384616,Pass,alto,0
FFF_2013B_2553363,-0.01917707699466657,0.6077633007600435,0.46153846153846156,0.09403150313261013,0.0,94.46153846153847,Pass,alto,0
DDD_2014B_1874160,-0.002253267237494375,0.36803364879074657,1.0,0.09305748174233659,0.0031545741324921135,45.285714285714285,Pass,medio,0
BBB_2014J_685257,0.08867924528301889,0.3270440251572327,0.6,0.36285329452816967,0.0,10.6,Fail,baixo,2
CCC_2014B_633722,0.005709905512796438,0.37166009636443276,1.0,0.09337330529016284,0.19842312746386334,95.125,Distinction,alto,1
BBB_2014B_383967,0.004738878143133459,0.5868794326241135,0.5454545454545454,0.1320461408266323,0.0,8.545454545454545,Pass,baixo,0
FFF_2014B_599117,-0.032967032967032975,0.16666666666666666,0.07692307692307693,0.26646935501059654,0.0,1.7692307692307692,Fail,baixo,2
BBB_2014B_606069,-0.0010743801652892623,0.1272727272727273,0.5454545454545454,0.13270576073830775,0.0,20.0,Pass,baixo,0
CCC_2014J_685458,0.013564137376175381,0.4428018303414291,1.0,0.1669453334352943,0.5036958817317846,118.375,Pass,alto,1
DDD_2014B_46753,-0.033302411873840455,0.5995670995670995,0.8571428571428571,0.1322454393438983,0.0,55.0,Pass,medio,0
GGG_2014B_578389,-0.029479258605472194,0.3478964401294498,0.4,0.18745911044389252,0.0,10.3,Pass,baixo,2
EEE_2013J_539990,0.008823529411764707,0.3833333333333333,0.8,0.209299374995967,0.19411764705882353,34.0,Pass,baixo,1
BBB_2013B_534908,-0.036363636363636376,0.0,0.09090909090909091,0.2874797872880344,0.0,1.6363636363636365,Fail,baixo,2
DDD_2013J_576251,-0.049510056730273345,0.46149217809867626,1.0,0.11876350452980107,0.007220216606498195,39.57142857142857,Distinction,medio,0
GGG_2013J_545785,-0.0261640798226164,0.4268292682926829,0.4,0.1913611139883363,0.0,12.3,Pass,baixo,2
BBB_2014B_626928,0.022994652406417106,0.7732843137254902,0.2727272727272727,0.20440341438510973,0.0,12.363636363636363,Pass,baixo,0
GGG_2013J_585608,-0.04415584415584412,0.047619047619047616,0.2,0.2559496123881274,0.0,0.7,Pass,baixo,2
BBB_2013J_68556,-0.03571428571428571,0.5952380952380952,0.18181818181818182,0.2022391104207459,0.0,2.5454545454545454,Fail,baixo,2
DDD_2013J_575431,-0.05952380952380954,0.546875,0.8571428571428571,0.1815964025011524,0.0,13.714285714285714,Pass,medio,0
FFF_2013J_561929,-0.02141411220358588,0.568859649122807,0.46153846153846156,0.1142444018035069,0.0,58.46153846153846,Pass,alto,0
BBB_2013J_604921,-0.010643939393939395,0.5298611111111111,0.6363636363636364,0.08751475672495525,0.0,43.63636363636363,Fail,alto,0
GGG_2013J_606409,-0.04329004329004329,0.6190476190476191,0.4,0.1538618516324144,0.0,1.4,Pass,baixo,0
GGG_2014B_628598,-0.03888888888888889,0.5277777777777778,0.4,0.15612494995995996,0.0,2.4,Pass,baixo,0
FFF_2013B_504243,-0.018100518100518097,0.5273606940273606,0.46153846153846156,0.08711128666679734,0.0,76.84615384615384,Pass,alto,0
FFF_2013J_608043,-0.017039204345705883,0.38665290677674574,0.46153846153846156,0.10693072241838905,0.0,74.53846153846153,Pass,alto,0
FFF_2013B_525469,-0.013548632814687859,0.25501189262657153,0.46153846153846156,0.12858318291625428,0.0,75.46153846153847,Pass,medio,0
CCC_2014B_625822,-0.024578565276239712,0.458656330749354,0.875,0.09309444501813331,0.00516795865633075,48.375,Distinction,alto,0
AAA_2013J_2498700,0.042887931034482754,0.4493534482758621,1.0,0.10534715556996553,0.17672413793103448,92.8,Pass,alto,1
AAA_2013J_2208424,-0.12957746478873244,0.45305164319248825,1.0,0.2522110123744478,0.06338028169014084,28.4,Pass,medio,2
BBB_2014J_646202,-0.02923076923076925,0.635042735042735,1.0,0.0994395868187965,0.12307692307692308,39.0,Pass,medio,1
BBB_2013J_573821,0.009943181818181818,0.5225694444444444,0.5454545454545454,0.12413613339525711,0.0,8.727272727272727,Pass,baixo,0
DDD_2014J_627236,0.02092646582442499,0.3650793650793651,1.0,0.0745746809005487,0.16326530612244897,73.5,Pass,medio,1
DDD_2014J_386140,-0.06340136054421769,0.2619047619047619,0.8333333333333334,0.18209746296044016,0.009523809523809525,17.5,Fail,baixo,0
FFF_2014J_588628,-0.0224331556666886,0.4901862940785096,0.46153846153846156,0.10292919983314991,0.0,77.07692307692308,Pass,alto,0
GGG_2014J_686668,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
DDD_2014B_430678,-0.026785714285714284,0.3449612403100775,1.0,0.07326880803236194,0.023255813953488372,24.571428571428573,Pass,baixo,0
BBB_2013J_572508,-0.01873517786561265,0.45,0.6363636363636364,0.08425557371999512,0.0,20.90909090909091,Pass,medio,0
BBB_2013B_497793,1.373249107388413e-05,0.5065458207452165,0.6363636363636364,0.0918367976825796,0.0,60.18181818181818,Pass,alto,0
FFF_2013J_302566,-0.03174480829791452,0.750501002004008,0.23076923076923078,0.22265732493462617,0.0,38.38461538461539,Fail,medio,2
AAA_2014J_383600,0.04074702886247878,0.3409734012450481,1.0,0.07993990611646674,0.35823429541595925,117.8,Pass,medio,1
DDD_2014J_688571,-0.06196660482374767,0.7943722943722943,0.8333333333333334,0.13691224762656684,0.06493506493506493,12.833333333333334,Pass,baixo,0
BBB_2014B_561061,-0.003937463810075268,0.3354564755838641,0.6363636363636364,0.09218544950751878,0.0,14.272727272727273,Pass,baixo,0
DDD_2013B_531075,-0.0039512400168137925,0.3333333333333333,0.8571428571428571,0.06607485769005084,0.01092896174863388,13.071428571428571,Fail,medio,0
FFF_2013J_335562,-0.026863996218834924,0.5691756272401434,0.38461538461538464,0.13537000439427602,0.0,71.53846153846153,Pass,alto,0
BBB_2013B_2303034,-0.037406855439642325,0.5327868852459017,0.36363636363636365,0.15160226498991977,0.0,5.545454545454546,Fail,baixo,0
CCC_2014J_684709,-0.018342530145105257,0.3082975679542203,0.875,0.15632038284756766,0.034334763948497854,29.125,Distinction,medio,0
AAA_2013J_2617002,0.07873303167420814,0.3657616892911011,0.8,0.1271613977936673,0.3257918552036199,44.2,Pass,medio,1
DDD_2014J_100561,-0.03830554303740422,0.49421661409043116,1.0,0.07127328813231779,0.07886435331230283,52.833333333333336,Fail,medio,0
GGG_2013J_122928,-0.03030303030303028,0.3442622950819672,0.1,0.30000000000000004,0.0,6.1,Fail,baixo,2
DDD_2013B_544467,-0.010061050061050066,0.3277777777777778,0.7142857142857143,0.08559172111114556,0.0,19.285714285714285,Pass,medio,0
FFF_2014J_45423,-0.02549352213781744,0.48974645786726323,0.46153846153846156,0.1424260199367415,0.0,68.76923076923077,Fail,alto,0
EEE_2014J_655396,-0.02500000000000003,0.5183438155136268,1.0,0.0653709977817001,0.11163522012578617,127.2,Pass,alto,1
DDD_2013B_282193,-0.003338757748075557,0.30227398779811426,1.0,0.05439272099018715,0.011647254575707155,42.92857142857143,Pass,alto,0
EEE_2014J_253496,0.027137546468401472,0.24628252788104088,1.0,0.1295719027673856,0.09479553903345725,107.6,Pass,alto,1
FFF_2014J_674584,-0.015633343638458717,0.5400682011935208,0.46153846153846156,0.12849041084422694,0.0,60.15384615384615,Distinction,alto,0
GGG_2013J_306610,-0.03565656565656565,0.2777777777777778,0.4,0.12577537296483937,0.0,12.0,Fail,medio,0
GGG_2014J_689433,-0.034961182068620075,0.4903581267217631,0.4,0.15203916397880993,0.0,24.2,Pass,medio,0
EEE_2013J_2598509,-0.08699186991869926,0.27958446251129176,1.0,0.1934845479558053,0.013550135501355014,73.8,Pass,medio,0
GGG_2014J_653824,-0.02386223862238621,0.3499384993849939,0.3,0.2040790578919664,0.0,27.1,Pass,baixo,2
BBB_2014J_534715,0.02445054945054946,0.3076923076923077,1.0,0.08502114784125142,0.19505494505494506,72.8,Pass,baixo,1
DDD_2013J_63856,-0.02529761904761905,0.4174382716049383,1.0,0.09677804086688013,0.041666666666666664,30.857142857142858,Pass,medio,0
FFF_2014B_624178,-0.0190971190971191,0.4750750750750751,0.46153846153846156,0.12112938476357021,0.0,42.69230769230769,Pass,medio,0
BBB_2014B_536805,-0.02204396910279262,0.14705882352941177,0.5454545454545454,0.10440622664110599,0.0,13.909090909090908,Pass,baixo,0
DDD_2014B_612563,-0.09714285714285714,0.4466666666666667,0.2857142857142857,0.2546546280589394,0.0,7.142857142857143,Fail,baixo,2
BBB_2013J_561312,-0.0032467532467532465,0.503968253968254,0.6363636363636364,0.10338438193745789,0.0,19.09090909090909,Distinction,medio,0
DDD_2013J_590676,-0.0208030258946756,0.32756279701289887,0.8571428571428571,0.09786526018681746,0.0,70.14285714285714,Pass,medio,0
GGG_2013J_1828078,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
EEE_2014J_647888,0.025617283950617277,0.41383744855967075,1.0,0.11157994366679279,0.13580246913580246,129.6,Distinction,medio,1
BBB_2013J_600121,-0.025121032813340494,0.46186719263642345,0.6363636363636364,0.10546931076494341,0.0,46.09090909090909,Pass,alto,0
BBB_2014B_625251,-0.028680106504374275,0.5062761506276151,0.5454545454545454,0.1193897952088208,0.0,43.45454545454545,Pass,medio,0
EEE_2014J_643770,-0.022807017543859682,0.25828460038986356,0.8,0.19853435130853045,0.07602339181286549,68.4,Fail,baixo,0
BBB_2014J_492979,0.1358490566037736,0.29559748427672955,0.6,0.2062912256391941,0.46226415094339623,21.2,Pass,baixo,1
FFF_2014J_343709,-0.012845431212778147,0.581254724111867,0.38461538461538464,0.12726869244678266,0.0,33.92307692307692,Pass,medio,0
FFF_2014J_643751,-0.018564325408431878,0.517490494296578,0.46153846153846156,0.09655184828550117,0.0,101.15384615384616,Distinction,alto,0
CCC_2014J_685952,-0.07983193277310927,0.17647058823529413,0.375,0.2980436499928124,0.0,4.25,Fail,baixo,2
BBB_2013J_593715,0.014380165289256187,0.3090909090909091,0.36363636363636365,0.16095134151378296,0.0,5.0,Pass,baixo,0
CCC_2014J_480115,-0.017735665694849374,0.4183673469387755,1.0,0.0901561073830219,0.00510204081632653,49.0,Pass,alto,0
FFF_2013B_125996,-0.017459892024351956,0.3799845141308556,0.38461538461538464,0.10178163612648627,0.0,66.23076923076923,Pass,alto,0
FFF_2013B_479764,-0.022840179328728942,0.3115634718688154,0.46153846153846156,0.10194001687433453,0.0,90.6923076923077,Pass,alto,0
GGG_2013J_601126,-0.022626262626262612,0.5166666666666667,0.3,0.20869967789998037,0.0,3.0,Pass,baixo,2
CCC_2014B_145282,0.011904761904761904,0.29790823211875844,1.0,0.11477817584960527,0.3562753036437247,61.75,Distinction,medio,1
EEE_2014J_2599179,-0.010714285714285721,0.43452380952380953,1.0,0.12223762099285158,0.038461538461538464,72.8,Pass,alto,0
FFF_2014J_649084,-0.01349855817940924,0.4613475177304964,0.46153846153846156,0.12362717147234104,0.0,108.46153846153847,Pass,alto,0
FFF_2014J_625609,-0.03174603174603176,0.3611111111111111,0.3076923076923077,0.23490024170739363,0.0,8.307692307692308,Fail,baixo,2
DDD_2013J_609488,-0.10714285714285714,0.3333333333333333,0.14285714285714285,0.34992710611188266,0.0,6.857142857142857,Fail,baixo,2
BBB_2013J_592205,0.004755244755244753,0.5038461538461538,0.45454545454545453,0.1181631962818709,0.0,11.818181818181818,Pass,baixo,0
DDD_2013B_484816,-0.012512820512820518,0.11388888888888889,0.7142857142857143,0.09034075075604328,0.0,21.428571428571427,Fail,baixo,0
DDD_2013J_586497,-0.011502574002573995,0.5334084084084084,1.0,0.07286064275273185,0.02027027027027027,63.42857142857143,Pass,alto,0
CCC_2014J_2533650,-0.06099656357388317,0.274914089347079,0.5,0.2035552260338725,0.0,12.125,Fail,baixo,2
FFF_2013B_551688,-0.015993300379917478,0.5678438661710037,0.46153846153846156,0.10821400199202323,0.0,41.38461538461539,Fail,medio,0
BBB_2013B_486656,-0.024959172563962982,0.41317365269461076,0.6363636363636364,0.10942226797991628,0.0,30.363636363636363,Distinction,medio,0
FFF_2014J_490297,-0.03181495923431407,0.825268817204301,0.15384615384615385,0.21333457376796222,0.0,4.769230769230769,Fail,baixo,2
CCC_2014J_679569,-0.006045097166592505,0.1973001038421599,1.0,0.079384831093176,0.08411214953271028,40.125,Fail,baixo,0
BBB_2013B_471219,-0.03746020516448531,0.40726329442282755,0.2727272727272727,0.17058020356154752,0.0,23.363636363636363,Fail,medio,2
CCC_2014B_623797,-0.01720245620372045,0.561314791403287,0.875,0.09009844572176347,0.19469026548672566,98.875,Pass,alto,1
DDD_2013J_557474,-0.04137630662020906,0.3231707317073171,0.7142857142857143,0.1568137812287887,0.0,11.714285714285714,Fail,baixo,0
FFF_2013B_549149,-0.032967032967032975,0.16666666666666666,0.07692307692307693,0.26646935501059654,0.0,3.769230769230769,Fail,baixo,2
BBB_2014J_1752834,0.108298755186722,0.4336099585062241,1.0,0.2072596455301364,0.5767634854771784,48.2,Pass,medio,1
DDD_2014J_422343,-0.048492791612057655,0.45718654434250766,1.0,0.13826722622175291,0.10091743119266056,18.166666666666668,Distinction,baixo,0
DDD_2013J_496185,-0.10714285714285714,0.5114942528735632,0.14285714285714285,0.34992710611188266,0.0,4.142857142857143,Fail,baixo,2
CCC_2014J_499813,-0.011551592206722,0.20683971981870622,1.0,0.04931781511004112,0.1273176761433869,101.125,Distinction,alto,1
GGG_2014B_145388,-0.03177226813590449,0.5530303030303031,0.2,0.2803808245854645,0.0,6.6,Fail,baixo,2
BBB_2013B_319209,-0.02769360269360269,0.46759259259259256,0.6363636363636364,0.11536593736708294,0.0,9.818181818181818,Distinction,baixo,0
CCC_2014J_580384,0.013478945297127112,0.37190082644628103,1.0,0.12643463323438983,0.024793388429752067,30.25,Distinction,alto,0
DDD_2013B_503120,-0.008077693849236943,0.262191048764195,0.8571428571428571,0.06427729756402649,0.0,71.28571428571429,Fail,alto,0
AAA_2013J_2122180,-0.01884456671251721,0.4729481889041724,1.0,0.08611915488834326,0.07977991746905089,145.4,Distinction,alto,0
FFF_2014J_522082,-0.016354839539851247,0.49570647931303674,0.38461538461538464,0.14007270183951528,0.0,32.84615384615385,Pass,alto,0
DDD_2013J_597428,-0.0064874264312466505,0.41978776529338324,0.8571428571428571,0.11589201171084076,0.0,76.28571428571429,Pass,alto,0
BBB_2014B_606634,-0.005118411000763942,0.3949579831932773,0.45454545454545453,0.11741864664226646,0.0,10.818181818181818,Pass,baixo,0
GGG_2014B_502182,-0.03030303030303028,0.0,0.1,0.30000000000000004,0.0,0.2,Pass,baixo,2
BBB_2013B_433939,-0.023779277491067875,0.3879184861717613,0.2727272727272727,0.19994623696703948,0.0,20.818181818181817,Fail,baixo,2
DDD_2013B_546862,-0.005688762850053178,0.46408602150537637,1.0,0.05190094083890049,0.001935483870967742,110.71428571428571,Pass,alto,0
BBB_2014B_571880,-0.020134032634032642,0.5956196581196581,0.5454545454545454,0.12149755705382714,0.0,28.363636363636363,Pass,baixo,0
FFF_2013B_351034,-0.017452651981799964,0.5260338814150474,0.46153846153846156,0.09316231834297865,0.0,102.92307692307692,Pass,alto,0
DDD_2013J_519961,0.0,0.0,0.0,0.0,0.0,0.0,Fail,baixo,0
FFF_2013B_548759,-0.015529779728886292,0.4688364177834503,0.46153846153846156,0.11032997789751278,0.0,120.53846153846153,Pass,alto,0
GGG_2013J_591179,-0.02237266279819471,0.44148936170212766,0.2,0.21156308916526068,0.0,18.8,Distinction,medio,2
GGG_2013J_606869,-0.024793388429752056,0.356060606060606,0.2,0.2243447759864194,0.0,2.2,Pass,baixo,2
FFF_2013J_572125,-0.015963081344472795,0.4663313774797429,0.38461538461538464,0.11896232644396293,0.0,91.76923076923077,Pass,alto,0
FFF_2014B_251375,-0.02244409690215534,0.392397109644989,0.46153846153846156,0.09471107638399678,0.0,81.61538461538461,Pass,alto,0
GGG_2014J_683423,-0.028466483011937545,0.6307519640852974,0.3,0.23165399142768905,0.0,29.7,Pass,medio,2
FFF_2014J_294219,-0.019886624227191837,0.4840011129660546,0.46153846153846156,0.10531984077782902,0.0,92.15384615384616,Distinction,alto,0
CCC_2014B_495320,0.0124752776509965,0.2657082002129925,1.0,0.10213575190403866,0.20287539936102236,78.25,Pass,medio,1
CCC_2014J_2599883,0.015660430839002266,0.4635416666666667,1.0,0.078742598543589,0.24404761904761904,84.0,Distinction,medio,1
FFF_2013B_530853,-0.029365904365904368,0.32207207207207206,0.23076923076923078,0.17897388590000116,0.0,11.384615384615385,Fail,baixo,2
CCC_2014J_2650741,-0.005259026687598124,0.33626373626373623,1.0,0.0907071968263393,0.09010989010989011,56.875,Fail,medio,1
BBB_2013B_552039,-0.02130942452043369,0.5718654434250764,0.6363636363636364,0.11810265609213624,0.0,19.818181818181817,Distinction,medio,0
BBB_2013J_575290,-0.022674622674622676,0.6203346203346204,0.6363636363636364,0.12453935647853298,0.0,23.545454545454547,Pass,medio,0
GGG_2013J_610347,-0.03481877599524657,0.5784313725490197,0.3,0.19300532968200484,0.0,5.1,Pass,medio,2
CCC_2014J_656683,0.023091648719789422,0.5732830820770519,1.0,0.16119001059202992,0.16834170854271358,49.75,Pass,alto,1
FFF_2013B_464785,-0.015043947102531317,0.3291293734743694,0.46153846153846156,0.11974948802613249,0.0,94.53846153846153,Pass,alto,0
DDD_2013B_246652,-0.0032945940815422626,0.38915547024952013,1.0,0.06296232658578695,0.003838771593090211,74.42857142857143,Pass,alto,0
