aluno,total_cliques,faixa_volume,final_result
FFF_2014B_557894,356.0,baixo,Withdrawn
FFF_2014B_558105,2788.0,alto,Pass
FFF_2014B_558121,3047.0,alto,Pass
FFF_2014B_558244,2120.0,alto,Fail
FFF_2014B_558284,507.0,medio,Withdrawn
FFF_2014B_558404,88.0,baixo,Withdrawn
FFF_2014B_559449,137.0,baixo,Fail
FFF_2014B_559876,7169.0,alto,Distinction
FFF_2014B_560168,1428.0,alto,Fail
FFF_2014B_560399,5879.0,alto,Pass
FFF_2014B_560496,4382.0,alto,Pass
FFF_2014B_560595,1102.0,medio,Withdrawn
FFF_2014B_560685,1344.0,alto,Fail
FFF_2014B_561009,2653.0,alto,Pass
FFF_2014B_561215,1819.0,alto,Withdrawn
FFF_2014B_561796,,,Withdrawn
FFF_2014B_561799,58.0,baixo,Fail
FFF_2014B_562064,303.0,baixo,Withdrawn
FFF_2014B_562917,322.0,baixo,Withdrawn
FFF_2014B_563813,55.0,baixo,Withdrawn
FFF_2014B_563823,3595.0,alto,Pass
FFF_2014B_564632,4386.0,alto,Fail
FFF_2014B_565109,4030.0,alto,Distinction
FFF_2014B_565257,,,Withdrawn
FFF_2014B_565348,2043.0,alto,Withdrawn
FFF_2014B_565373,3497.0,alto,Pass
FFF_2014B_565469,192.0,baixo,Withdrawn
FFF_2014B_565526,91.0,baixo,Withdrawn
FFF_2014B_566460,729.0,medio,Fail
FFF_2014B_567168,217.0,baixo,Withdrawn
FFF_2014B_567629,2090.0,alto,Pass
FFF_2014B_567681,390.0,baixo,Withdrawn
FFF_2014B_567859,2280.0,alto,Fail
FFF_2014B_567873,2452.0,alto,Distinction
FFF_2014B_568954,6774.0,alto,Pass
FFF_2014B_569065,5302.0,alto,Pass
FFF_2014B_569556,62.0,baixo,Withdrawn
FFF_2014B_569729,,,Fail
FFF_2014B_569783,843.0,medio,Withdrawn
FFF_2014B_570264,2007.0,alto,Fail
FFF_2014B_571050,2656.0,alto,Pass
FFF_2014B_571190,4609.0,alto,Pass
FFF_2014B_571316,3020.0,alto,Distinction
FFF_2014B_571612,27.0,baixo,Withdrawn
FFF_2014B_571815,550.0,medio,Fail
FFF_2014B_571844,768.0,medio,Pass
FFF_2014B_571962,5278.0,alto,Pass
FFF_2014B_572154,4383.0,alto,Pass
FFF_2014B_572367,1594.0,alto,Fail
FFF_2014B_572395,523.0,medio,Withdrawn
FFF_2014B_572716,1791.0,alto,Pass
FFF_2014B_572804,105.0,baixo,Withdrawn
FFF_2014B_572832,5256.0,alto,Pass
FFF_2014B_572870,2828.0,alto,Distinction
FFF_2014B_572952,,,Withdrawn
FFF_2014B_573549,5389.0,alto,Pass
FFF_2014B_574028,4350.0,alto,Pass
FFF_2014B_574605,220.0,baixo,Fail
FFF_2014B_574663,286.0,baixo,Withdrawn
FFF_2014B_574671,2859.0,alto,Pass
FFF_2014B_574815,346.0,baixo,Withdrawn
FFF_2014B_575855,,,Withdrawn
FFF_2014B_576159,3002.0,alto,Distinction
FFF_2014B_576557,,,Withdrawn
FFF_2014B_577142,1024.0,medio,Withdrawn
FFF_2014B_577600,,,Fail
FFF_2014B_577679,11.0,baixo,Withdrawn
FFF_2014B_577795,,,Withdrawn
FFF_2014B_578022,146.0,baixo,Fail
FFF_2014B_578258,,,Fail
FFF_2014B_578754,855.0,medio,Pass
FFF_2014B_578764,4924.0,alto,Pass
FFF_2014B_579081,3838.0,alto,Distinction
FFF_2014B_579376,2095.0,alto,Pass
FFF_2014B_580425,2199.0,alto,Withdrawn
FFF_2014B_581065,472.0,medio,Withdrawn
FFF_2014B_581520,3621.0,alto,Fail
FFF_2014B_581598,4482.0,alto,Pass
FFF_2014B_581772,9.0,baixo,Withdrawn
FFF_2014B_58221,,,Withdrawn
FFF_2014B_582553,1326.0,alto,Fail
FFF_2014B_582629,,,Fail
FFF_2014B_583056,511.0,medio,Withdrawn
FFF_2014B_583138,909.0,medio,Withdrawn
FFF_2014B_584184,2536.0,alto,Pass
FFF_2014B_584571,603.0,medio,Fail
FFF_2014B_584842,1498.0,alto,Pass
FFF_2014B_584843,77.0,baixo,Withdrawn
FFF_2014B_584884,951.0,medio,Withdrawn
FFF_2014B_584990,173.0,baixo,Fail
FFF_2014B_585454,3872.0,alto,Distinction
FFF_2014B_585921,10016.0,alto,Distinction
FFF_2014B_586351,72.0,baixo,Withdrawn
FFF_2014B_586506,426.0,medio,Fail
FFF_2014B_586543,7.0,baixo,Fail
FFF_2014B_586592,2410.0,alto,Pass
FFF_2014B_586917,4401.0,alto,Pass
FFF_2014B_587195,1708.0,alto,Withdrawn
FFF_2014B_587248,,,Withdrawn
FFF_2014B_587600,2369.0,alto,Pass
FFF_2014B_587696,984.0,medio,Fail
FFF_2014B_588107,426.0,medio,Withdrawn
FFF_2014B_588145,4018.0,alto,Pass
FFF_2014B_588436,456.0,medio,Fail
FFF_2014B_588913,2376.0,alto,Withdrawn
FFF_2014B_589016,2049.0,alto,Pass
FFF_2014B_589029,2396.0,alto,Pass
FFF_2014B_589449,5997.0,alto,Distinction
FFF_2014B_589454,4577.0,alto,Pass
FFF_2014B_589469,396.0,medio,Withdrawn
FFF_2014B_589548,3392.0,alto,Pass
FFF_2014B_589565,7862.0,alto,Distinction
FFF_2014B_589798,813.0,medio,Withdrawn
FFF_2014B_590018,4946.0,alto,Pass
FFF_2014B_590508,4774.0,alto,Pass
FFF_2014B_590543,844.0,medio,Withdrawn
FFF_2014B_590548,97.0,baixo,Withdrawn
FFF_2014B_590604,5.0,baixo,Fail
FFF_2014B_590970,2808.0,alto,Pass
FFF_2014B_591111,1085.0,medio,Fail
FFF_2014B_591132,84.0,baixo,Fail
FFF_2014B_591318,1354.0,alto,Withdrawn
FFF_2014B_591550,1631.0,alto,Fail
FFF_2014B_591946,414.0,medio,Withdrawn
FFF_2014B_592422,1167.0,medio,Fail
FFF_2014B_592632,1828.0,alto,Fail
FFF_2014B_592766,4341.0,alto,Pass
FFF_2014B_592939,786.0,medio,Withdrawn
FFF_2014B_593004,,,Withdrawn
FFF_2014B_593206,505.0,medio,Withdrawn
FFF_2014B_593220,117.0,baixo,Withdrawn
FFF_2014B_593563,4.0,baixo,Withdrawn
FFF_2014B_593617,149.0,baixo,Withdrawn
FFF_2014B_594122,,,Withdrawn
FFF_2014B_594136,10002.0,alto,Distinction
FFF_2014B_594258,409.0,medio,Withdrawn
FFF_2014B_594374,2129.0,alto,Fail
FFF_2014B_594636,3666.0,alto,Withdrawn
FFF_2014B_594909,2143.0,alto,Pass
FFF_2014B_595186,1820.0,alto,Fail
FFF_2014B_595428,1286.0,medio,Fail
FFF_2014B_595481,,,Withdrawn
FFF_2014B_595895,53.0,baixo,Fail
FFF_2014B_595935,3133.0,alto,Pass
FFF_2014B_595978,2407.0,alto,Fail
FFF_2014B_596243,67.0,baixo,Withdrawn
FFF_2014B_596482,4069.0,alto,Pass
FFF_2014B_596601,4021.0,alto,Pass
FFF_2014B_596637,,,Withdrawn
FFF_2014B_596663,487.0,medio,Withdrawn
FFF_2014B_596699,868.0,medio,Fail
FFF_2014B_596953,1019.0,medio,Withdrawn
FFF_2014B_597234,4743.0,alto,Pass
FFF_2014B_597359,1847.0,alto,Withdrawn
FFF_2014B_597378,1011.0,medio,Withdrawn
FFF_2014B_597386,352.0,baixo,Withdrawn
FFF_2014B_597426,501.0,medio,Fail
FFF_2014B_597495,908.0,medio,Fail
FFF_2014B_597662,8256.0,alto,Pass
FFF_2014B_597761,842.0,medio,Withdrawn
FFF_2014B_598113,1392.0,alto,Pass
FFF_2014B_598300,538.0,medio,Fail
FFF_2014B_598353,498.0,medio,Fail
FFF_2014B_598362,767.0,medio,Withdrawn
FFF_2014B_598571,4539.0,alto,Distinction
FFF_2014B_598642,1711.0,alto,Pass
FFF_2014B_598713,3578.0,alto,Pass
FFF_2014B_599048,1405.0,alto,Pass
FFF_2014B_599105,,,Withdrawn
FFF_2014B_599117,126.0,baixo,Fail
FFF_2014B_599398,3108.0,alto,Pass
FFF_2014B_599740,3805.0,alto,Pass
FFF_2014B_599812,560.0,medio,Fail
FFF_2014B_600292,2621.0,alto,Pass
FFF_2014B_600388,7943.0,alto,Distinction
FFF_2014B_600397,,,Fail
FFF_2014B_600702,5204.0,alto,Pass
FFF_2014B_600893,1957.0,alto,Withdrawn
FFF_2014B_601155,403.0,medio,Withdrawn
FFF_2014B_601266,210.0,baixo,Withdrawn
FFF_2014B_601345,980.0,medio,Fail
FFF_2014B_601375,3512.0,alto,Pass
FFF_2014B_601435,60.0,baixo,Withdrawn
FFF_2014B_601560,2312.0,alto,Fail
FFF_2014B_601649,,,Withdrawn
FFF_2014B_601678,,,Withdrawn
FFF_2014B_601735,5157.0,alto,Pass
FFF_2014B_602571,778.0,medio,Withdrawn
FFF_2014B_602672,443.0,medio,Fail
FFF_2014B_602681,2025.0,alto,Pass
FFF_2014B_602818,2837.0,alto,Fail
FFF_2014B_602854,6090.0,alto,Pass
FFF_2014B_602862,5353.0,alto,Pass
FFF_2014B_603111,2945.0,alto,Pass
FFF_2014B_603163,2148.0,alto,Pass
FFF_2014B_603319,612.0,medio,Withdrawn
FFF_2014B_603483,1164.0,medio,Withdrawn
FFF_2014B_603539,5236.0,alto,Pass
FFF_2014B_603694,2251.0,alto,Fail
FFF_2014B_603848,1683.0,alto,Fail
FFF_2014B_603972,3314.0,alto,Withdrawn
FFF_2014B_604174,3333.0,alto,Pass
FFF_2014B_604234,127.0,baixo,Fail
FFF_2014B_604293,1985.0,alto,Fail
FFF_2014B_604326,7.0,baixo,Fail
FFF_2014B_604338,2823.0,alto,Pass
FFF_2014B_604614,,,Withdrawn
FFF_2014B_604678,,,Withdrawn
FFF_2014B_604698,6915.0,alto,Pass
FFF_2014B_604946,,,Withdrawn
FFF_2014B_604969,480.0,medio,Withdrawn
FFF_2014B_605228,149.0,baixo,Withdrawn
FFF_2014B_605312,5189.0,alto,Pass
FFF_2014B_605370,540.0,medio,Fail
FFF_2014B_605475,6323.0,alto,Pass
FFF_2014B_605493,2359.0,alto,Pass
FFF_2014B_605522,839.0,medio,Fail
FFF_2014B_606300,,,Withdrawn
FFF_2014B_606407,488.0,medio,Fail
FFF_2014B_606713,1038.0,medio,Pass
FFF_2014B_606870,2419.0,alto,Pass
FFF_2014B_606911,57.0,baixo,Withdrawn
FFF_2014B_606935,70.0,baixo,Fail
FFF_2014B_606967,388.0,baixo,Fail
FFF_2014B_606976,1333.0,alto,Pass
FFF_2014B_606977,3180.0,alto,Pass
FFF_2014B_607453,3286.0,alto,Pass
FFF_2014B_607702,439.0,medio,Fail
FFF_2014B_607896,2630.0,alto,Pass
FFF_2014B_607899,3464.0,alto,Fail
FFF_2014B_608111,293.0,baixo,Fail
FFF_2014B_608173,223.0,baixo,Withdrawn
FFF_2014B_608618,,,Withdrawn
FFF_2014B_608727,571.0,medio,Withdrawn
FFF_2014B_608864,246.0,baixo,Fail
FFF_2014B_608891,2290.0,alto,Distinction
FFF_2014B_609171,1074.0,medio,Fail
FFF_2014B_609347,704.0,medio,Withdrawn
FFF_2014B_609868,767.0,medio,Fail
FFF_2014B_609891,3415.0,alto,Pass
FFF_2014B_610094,3867.0,alto,Pass
FFF_2014B_610267,13.0,baixo,Withdrawn
FFF_2014B_610272,2286.0,alto,Pass
FFF_2014B_610273,1627.0,alto,Pass
FFF_2014B_610771,1562.0,alto,Pass
FFF_2014B_610775,3198.0,alto,Pass
FFF_2014B_610778,980.0,medio,Withdrawn
FFF_2014B_610992,2405.0,alto,Pass
FFF_2014B_611185,1362.0,alto,Pass
FFF_2014B_611245,303.0,baixo,Withdrawn
FFF_2014B_611350,3311.0,alto,Pass
FFF_2014B_611427,324.0,baixo,Fail
FFF_2014B_611517,1256.0,medio,Fail
FFF_2014B_611542,2469.0,alto,Distinction
FFF_2014B_611581,,,Withdrawn
FFF_2014B_611595,2798.0,alto,Pass
FFF_2014B_611635,1807.0,alto,Pass
FFF_2014B_611714,224.0,baixo,Fail
FFF_2014B_611763,1472.0,alto,Pass
FFF_2014B_611798,362.0,baixo,Fail
FFF_2014B_611813,4279.0,alto,Distinction
FFF_2014B_611855,288.0,baixo,Fail
FFF_2014B_611905,34.0,baixo,Withdrawn
FFF_2014B_612248,3232.0,alto,Pass
FFF_2014B_612254,,,Withdrawn
FFF_2014B_612338,,,Withdrawn
FFF_2014B_612506,,,Fail
FFF_2014B_612528,2191.0,alto,Pass
FFF_2014B_612530,1784.0,alto,Distinction
FFF_2014B_612535,2069.0,alto,Distinction
FFF_2014B_612538,3578.0,alto,Distinction
FFF_2014B_612539,1357.0,alto,Pass
FFF_2014B_612540,1690.0,alto,Distinction
FFF_2014B_612542,2192.0,alto,Pass
FFF_2014B_612543,1835.0,alto,Pass
FFF_2014B_612545,2567.0,alto,Distinction
FFF_2014B_612547,1876.0,alto,Distinction
FFF_2014B_612549,2270.0,alto,Pass
FFF_2014B_612598,264.0,baixo,Fail
FFF_2014B_612607,1464.0,alto,Fail
FFF_2014B_612638,1893.0,alto,Withdrawn
FFF_2014B_612740,1790.0,alto,Fail
FFF_2014B_612743,27.0,baixo,Fail
FFF_2014B_612880,1151.0,medio,Withdrawn
FFF_2014B_612982,1914.0,alto,Fail
FFF_2014B_613013,808.0,medio,Fail
FFF_2014B_613106,,,Withdrawn
FFF_2014B_613146,25.0,baixo,Withdrawn
FFF_2014B_613152,451.0,medio,Fail
FFF_2014B_613226,398.0,medio,Withdrawn
FFF_2014B_613255,1903.0,alto,Pass
FFF_2014B_613281,612.0,medio,Fail
FFF_2014B_613417,75.0,baixo,Fail
FFF_2014B_613447,376.0,baixo,Fail
FFF_2014B_613459,1468.0,alto,Fail
FFF_2014B_613461,1428.0,alto,Pass
FFF_2014B_613464,1935.0,alto,Pass
FFF_2014B_613574,1168.0,medio,Fail
FFF_2014B_613593,1144.0,medio,Fail
FFF_2014B_613630,7536.0,alto,Pass
FFF_2014B_613676,2617.0,alto,Withdrawn
FFF_2014B_613677,1785.0,alto,Fail
FFF_2014B_613717,246.0,baixo,Withdrawn
FFF_2014B_613775,35.0,baixo,Withdrawn
FFF_2014B_613865,3973.0,alto,Pass
FFF_2014B_613900,2171.0,alto,Pass
FFF_2014B_613928,2389.0,alto,Fail
FFF_2014B_613952,2437.0,alto,Pass
FFF_2014B_614059,66.0,baixo,Withdrawn
FFF_2014B_614083,357.0,baixo,Fail
FFF_2014B_614163,4393.0,alto,Pass
FFF_2014B_614172,566.0,medio,Withdrawn
FFF_2014B_614181,2531.0,alto,Distinction
FFF_2014B_614381,837.0,medio,Withdrawn
FFF_2014B_614599,369.0,baixo,Fail
FFF_2014B_614661,,,Withdrawn
FFF_2014B_614730,871.0,medio,Withdrawn
FFF_2014B_614733,682.0,medio,Fail
FFF_2014B_614764,3670.0,alto,Pass
FFF_2014B_614801,1706.0,alto,Fail
FFF_2014B_614812,838.0,medio,Fail
FFF_2014B_614887,3394.0,alto,Pass
FFF_2014B_614907,106.0,baixo,Withdrawn
FFF_2014B_614973,307.0,baixo,Fail
FFF_2014B_614984,74.0,baixo,Withdrawn
FFF_2014B_614994,51.0,baixo,Fail
FFF_2014B_615225,7262.0,alto,Pass
FFF_2014B_615241,2432.0,alto,Pass
FFF_2014B_615426,2621.0,alto,Withdrawn
FFF_2014B_615429,857.0,medio,Withdrawn
FFF_2014B_615439,2374.0,alto,Pass
FFF_2014B_616383,5343.0,alto,Distinction
FFF_2014B_616453,598.0,medio,Fail
FFF_2014B_616557,,,Withdrawn
FFF_2014B_616613,764.0,medio,Withdrawn
FFF_2014B_616646,2353.0,alto,Pass
FFF_2014B_616688,2949.0,alto,Distinction
FFF_2014B_616789,2924.0,alto,Pass
FFF_2014B_616794,3744.0,alto,Fail
FFF_2014B_616909,1046.0,medio,Fail
FFF_2014B_616913,2200.0,alto,Pass
FFF_2014B_617010,2104.0,alto,Withdrawn
FFF_2014B_617014,2394.0,alto,Pass
FFF_2014B_617015,,,Withdrawn
FFF_2014B_617018,1094.0,medio,Fail
FFF_2014B_617053,554.0,medio,Fail
FFF_2014B_617130,1112.0,medio,Withdrawn
FFF_2014B_617201,1933.0,alto,Pass
FFF_2014B_617212,105.0,baixo,Withdrawn
FFF_2014B_617255,,,Withdrawn
FFF_2014B_617307,,,Withdrawn
FFF_2014B_617318,5227.0,alto,Pass
FFF_2014B_617343,833.0,medio,Withdrawn
FFF_2014B_617358,1478.0,alto,Withdrawn
FFF_2014B_617382,5503.0,alto,Pass
FFF_2014B_617406,78.0,baixo,Withdrawn
FFF_2014B_617437,776.0,medio,Withdrawn
FFF_2014B_617534,3276.0,alto,Pass
FFF_2014B_617535,413.0,medio,Fail
FFF_2014B_617540,157.0,baixo,Fail
FFF_2014B_617543,675.0,medio,Withdrawn
FFF_2014B_617557,,,Withdrawn
FFF_2014B_617564,121.0,baixo,Fail
FFF_2014B_617638,50.0,baixo,Withdrawn
FFF_2014B_617647,,,Withdrawn
FFF_2014B_617678,3312.0,alto,Pass
FFF_2014B_617734,2487.0,alto,Pass
FFF_2014B_617740,2792.0,alto,Pass
FFF_2014B_617751,2346.0,alto,Pass
FFF_2014B_617805,7724.0,alto,Pass
FFF_2014B_617824,17.0,baixo,Withdrawn
FFF_2014B_617829,2229.0,alto,Pass
FFF_2014B_617847,97.0,baixo,Withdrawn
FFF_2014B_617868,2575.0,alto,Pass
FFF_2014B_617945,17.0,baixo,Fail
FFF_2014B_617965,3337.0,alto,Pass
FFF_2014B_617976,5775.0,alto,Pass
FFF_2014B_617998,5667.0,alto,Pass
FFF_2014B_618004,7604.0,alto,Pass
FFF_2014B_618005,3631.0,alto,Pass
FFF_2014B_618015,2637.0,alto,Pass
FFF_2014B_618124,841.0,medio,Withdrawn
FFF_2014B_618216,2911.0,alto,Pass
FFF_2014B_618279,299.0,baixo,Fail
FFF_2014B_618280,4401.0,alto,Pass
FFF_2014B_618293,2216.0,alto,Pass
FFF_2014B_618390,1322.0,alto,Fail
FFF_2014B_618397,2546.0,alto,Pass
FFF_2014B_618412,3306.0,alto,Pass
FFF_2014B_618513,1975.0,alto,Pass
FFF_2014B_618519,6392.0,alto,Pass
FFF_2014B_618590,1126.0,medio,Pass
FFF_2014B_618642,,,Withdrawn
FFF_2014B_618662,2991.0,alto,Withdrawn
FFF_2014B_618665,2537.0,alto,Fail
FFF_2014B_618667,918.0,medio,Fail
FFF_2014B_618684,,,Withdrawn
FFF_2014B_618744,4145.0,alto,Withdrawn
FFF_2014B_618843,11.0,baixo,Withdrawn
FFF_2014B_618848,,,Withdrawn
FFF_2014B_618875,3804.0,alto,Pass
FFF_2014B_618903,469.0,medio,Withdrawn
FFF_2014B_618914,6386.0,alto,Pass
FFF_2014B_618925,2.0,baixo,Fail
FFF_2014B_618942,819.0,medio,Withdrawn
FFF_2014B_619001,1567.0,alto,Withdrawn
FFF_2014B_619112,276.0,baixo,Withdrawn
FFF_2014B_619118,709.0,medio,Fail
FFF_2014B_619204,,,Withdrawn
FFF_2014B_619205,,,Withdrawn
FFF_2014B_619341,6798.0,alto,Pass
FFF_2014B_619410,2498.0,alto,Pass
FFF_2014B_619461,3723.0,alto,Distinction
FFF_2014B_619887,13.0,baixo,Withdrawn
FFF_2014B_619921,2124.0,alto,Withdrawn
FFF_2014B_619974,3533.0,alto,Withdrawn
FFF_2014B_620004,983.0,medio,Withdrawn
FFF_2014B_620081,1198.0,medio,Pass
FFF_2014B_620112,561.0,medio,Withdrawn
FFF_2014B_620200,1479.0,alto,Pass
FFF_2014B_620277,1598.0,alto,Fail
FFF_2014B_620320,1132.0,medio,Fail
FFF_2014B_620337,3.0,baixo,Withdrawn
FFF_2014B_620356,5.0,baixo,Withdrawn
FFF_2014B_620364,,,Withdrawn
FFF_2014B_620399,257.0,baixo,Fail
FFF_2014B_620423,463.0,medio,Fail
FFF_2014B_620430,3.0,baixo,Withdrawn
FFF_2014B_620473,4458.0,alto,Pass
FFF_2014B_620498,358.0,baixo,Fail
FFF_2014B_620801,1603.0,alto,Pass
FFF_2014B_620819,4414.0,alto,Pass
FFF_2014B_620933,90.0,baixo,Fail
FFF_2014B_621345,1311.0,medio,Pass
FFF_2014B_621370,350.0,baixo,Fail
FFF_2014B_621433,1527.0,alto,Fail
FFF_2014B_621436,1493.0,alto,Pass
FFF_2014B_621441,5867.0,alto,Pass
FFF_2014B_621464,733.0,medio,Fail
FFF_2014B_621475,5635.0,alto,Pass
FFF_2014B_621531,1617.0,alto,Pass
FFF_2014B_621580,3695.0,alto,Pass
FFF_2014B_621675,,,Withdrawn
FFF_2014B_621682,44.0,baixo,Fail
FFF_2014B_621690,364.0,baixo,Fail
FFF_2014B_621696,11660.0,alto,Pass
FFF_2014B_621698,,,Fail
FFF_2014B_621722,4067.0,alto,Pass
FFF_2014B_621741,14.0,baixo,Fail
FFF_2014B_621881,1833.0,alto,Pass
FFF_2014B_621909,93.0,baixo,Withdrawn
FFF_2014B_621952,2026.0,alto,Pass
FFF_2014B_621971,5012.0,alto,Pass
FFF_2014B_621990,14.0,baixo,Withdrawn
FFF_2014B_621998,3285.0,alto,Pass
FFF_2014B_622038,,,Withdrawn
FFF_2014B_622096,1663.0,alto,Distinction
FFF_2014B_622130,804.0,medio,Fail
FFF_2014B_622164,,,Withdrawn
FFF_2014B_622218,1443.0,alto,Withdrawn
FFF_2014B_622239,,,Withdrawn
FFF_2014B_622278,1559.0,alto,Pass
FFF_2014B_622374,11082.0,alto,Distinction
FFF_2014B_622392,1101.0,medio,Fail
FFF_2014B_622430,2865.0,alto,Fail
FFF_2014B_622442,3348.0,alto,Pass
FFF_2014B_622639,1419.0,alto,Withdrawn
FFF_2014B_622686,4492.0,alto,Distinction
FFF_2014B_622701,2332.0,alto,Pass
FFF_2014B_622859,1798.0,alto,Pass
FFF_2014B_622894,8.0,baixo,Withdrawn
FFF_2014B_622897,159.0,baixo,Withdrawn
FFF_2014B_622899,879.0,medio,Withdrawn
FFF_2014B_622918,512.0,medio,Withdrawn
FFF_2014B_622935,5776.0,alto,Pass
FFF_2014B_622976,10139.0,alto,Pass
FFF_2014B_623138,6.0,baixo,Fail
FFF_2014B_623180,650.0,medio,Pass
FFF_2014B_623232,,,Withdrawn
FFF_2014B_623263,523.0,medio,Fail
FFF_2014B_623314,6207.0,alto,Distinction
FFF_2014B_623326,167.0,baixo,Withdrawn
FFF_2014B_623352,545.0,medio,Withdrawn
FFF_2014B_623366,756.0,medio,Withdrawn
FFF_2014B_623419,295.0,baixo,Fail
FFF_2014B_623433,2773.0,alto,Pass
FFF_2014B_623438,3658.0,alto,Pass
FFF_2014B_623456,526.0,medio,Fail
FFF_2014B_623474,352.0,baixo,Fail
FFF_2014B_623496,1213.0,medio,Fail
FFF_2014B_623537,2855.0,alto,Pass
FFF_2014B_623542,848.0,medio,Fail
FFF_2014B_623554,3493.0,alto,Fail
FFF_2014B_623568,193.0,baixo,Withdrawn
FFF_2014B_623579,2540.0,alto,Pass
FFF_2014B_623687,3763.0,alto,Pass
FFF_2014B_623786,34.0,baixo,Fail
FFF_2014B_623917,43.0,baixo,Withdrawn
FFF_2014B_623924,4743.0,alto,Distinction
FFF_2014B_623939,,,Withdrawn
FFF_2014B_623948,8191.0,alto,Pass
FFF_2014B_624014,551.0,medio,Fail
FFF_2014B_624056,131.0,baixo,Withdrawn
FFF_2014B_624152,1460.0,alto,Fail
FFF_2014B_624178,1565.0,alto,Pass
FFF_2014B_624187,1303.0,medio,Withdrawn
FFF_2014B_624197,4727.0,alto,Pass
FFF_2014B_624243,,,Withdrawn
FFF_2014B_624259,11.0,baixo,Fail
FFF_2014B_624344,2108.0,alto,Pass
FFF_2014B_624376,675.0,medio,Withdrawn
FFF_2014B_624499,3550.0,alto,Fail
FFF_2014B_624556,1655.0,alto,Fail
FFF_2014B_624586,1521.0,alto,Pass
FFF_2014B_624591,2295.0,alto,Pass
FFF_2014B_624718,165.0,baixo,Withdrawn
FFF_2014B_624751,3618.0,alto,Pass
FFF_2014B_624763,5768.0,alto,Pass
FFF_2014B_624772,485.0,medio,Withdrawn
FFF_2014B_624773,3374.0,alto,Pass
FFF_2014B_624946,3422.0,alto,Pass
FFF_2014B_624959,,,Withdrawn
FFF_2014B_624967,1721.0,alto,Withdrawn
FFF_2014B_624975,259.0,baixo,Withdrawn
FFF_2014B_624981,1207.0,medio,Pass
FFF_2014B_625004,518.0,medio,Fail
FFF_2014B_625034,1663.0,alto,Withdrawn
FFF_2014B_625043,482.0,medio,Withdrawn
FFF_2014B_625073,9.0,baixo,Fail
FFF_2014B_625075,1460.0,alto,Fail
FFF_2014B_625182,280.0,baixo,Withdrawn
FFF_2014B_625191,3030.0,alto,Distinction
FFF_2014B_625229,,,Withdrawn
FFF_2014B_625291,1922.0,alto,Pass
FFF_2014B_625303,4062.0,alto,Pass
FFF_2014B_625306,4833.0,alto,Pass
FFF_2014B_625341,,,Withdrawn
FFF_2014B_625349,3258.0,alto,Pass
FFF_2014B_625361,660.0,medio,Fail
FFF_2014B_625373,8.0,baixo,Withdrawn
FFF_2014B_625394,1264.0,medio,Fail
FFF_2014B_625406,7877.0,alto,Pass
FFF_2014B_625500,111.0,baixo,Fail
FFF_2014B_625536,5385.0,alto,Pass
FFF_2014B_625548,2636.0,alto,Pass
FFF_2014B_625566,5385.0,alto,Distinction
FFF_2014B_625588,3335.0,alto,Pass
FFF_2014B_625609,1957.0,alto,Withdrawn
FFF_2014B_625642,158.0,baixo,Fail
FFF_2014B_625667,80.0,baixo,Withdrawn
FFF_2014B_625753,4009.0,alto,Distinction
FFF_2014B_625793,446.0,medio,Withdrawn
FFF_2014B_625794,1394.0,alto,Pass
FFF_2014B_625800,509.0,medio,Withdrawn
FFF_2014B_625812,572.0,medio,Withdrawn
FFF_2014B_625828,610.0,medio,Withdrawn
FFF_2014B_625885,,,Withdrawn
FFF_2014B_625903,,,Withdrawn
FFF_2014B_625977,2504.0,alto,Fail
FFF_2014B_625986,6.0,baixo,Withdrawn
FFF_2014B_625995,432.0,medio,Fail
FFF_2014B_626047,,,Withdrawn
FFF_2014B_626103,6748.0,alto,Pass
FFF_2014B_626128,4431.0,alto,Distinction
FFF_2014B_626174,11.0,baixo,Withdrawn
FFF_2014B_626198,1613.0,alto,Pass
FFF_2014B_626231,3519.0,alto,Pass
FFF_2014B_626259,1272.0,medio,Pass
FFF_2014B_626281,,,Withdrawn
FFF_2014B_626320,15.0,baixo,Withdrawn
FFF_2014B_626326,6177.0,alto,Distinction
FFF_2014B_626349,764.0,medio,Withdrawn
FFF_2014B_626403,433.0,medio,Withdrawn
FFF_2014B_626419,4177.0,alto,Distinction
FFF_2014B_626422,,,Withdrawn
FFF_2014B_626448,4012.0,alto,Distinction
FFF_2014B_626469,294.0,baixo,Fail
FFF_2014B_626473,1873.0,alto,Fail
FFF_2014B_626530,3515.0,alto,Fail
FFF_2014B_626537,1221.0,medio,Pass
FFF_2014B_626539,925.0,medio,Withdrawn
FFF_2014B_626644,1711.0,alto,Pass
FFF_2014B_626692,1586.0,alto,Withdrawn
FFF_2014B_626700,914.0,medio,Withdrawn
FFF_2014B_626765,1771.0,alto,Pass
FFF_2014B_626777,74.0,baixo,Withdrawn
FFF_2014B_626778,7596.0,alto,Pass
FFF_2014B_626801,3463.0,alto,Fail
FFF_2014B_626828,4893.0,alto,Pass
FFF_2014B_626875,,,Withdrawn
FFF_2014B_626878,1248.0,medio,Pass
FFF_2014B_626881,4468.0,alto,Pass
FFF_2014B_626890,3988.0,alto,Pass
FFF_2014B_626987,5041.0,alto,Pass
FFF_2014B_627022,2098.0,alto,Pass
FFF_2014B_627026,1902.0,alto,Withdrawn
FFF_2014B_627061,3702.0,alto,Pass
FFF_2014B_627067,3646.0,alto,Distinction
